bbl,address,bldgclass,landuse,yearbuilt,unitsres,unitstotal,numbldgs,assesstot,latitude,longitude,source
3039850009,375 CLEVELAND STREET,B1,1,1910,2,2,1,57060.0,40.6757103,-73.8844913,on a listed block
3039850012,676 LIBERTY AVENUE,S9,4,1935,5,7,2,376200.0,40.67593,-73.8846676,on a listed block
3039850013,678 LIBERTY AVENUE,B2,1,1910,2,2,1,54060.0,40.6759464,-73.8845702,on a listed block
3039850015,682 LIBERTY AVENUE,G7,10,0,0,0,0,89550.0,40.6759709,-73.8843935,on a listed block
3039850017,692 LIBERTY AVENUE,B1,1,1910,2,2,2,47760.0,40.6759954,-73.8842168,on a listed block
3039850018,696 LIBERTY AVENUE,V1,11,0,0,0,0,98550.0,40.6760118,-73.8841231,on a listed block
3039850020,302 ELTON STREET,M1,8,1930,0,1,1,72000.0,40.6758088,-73.8841811,on a listed block
3039850022,306 ELTON STREET,M1,8,1930,0,1,1,91800.0,40.675677,-73.8841453,on a listed block
3039850035,699 GLENMORE AVENUE,B2,1,1925,2,2,1,53820.0,40.6750624,-73.8844492,on a listed block
3039850001,395 CLEVELAND STREET,C0,2,2023,3,3,1,60480.0,40.6752079,-73.8844237,on a listed block
3039850003,389 CLEVELAND STREET,C0,2,2024,3,3,1,59580.0,40.6753067,-73.8843875,on a listed block
3039850004,387 CLEVELAND STREET,B2,1,1910,2,2,1,70020.0,40.6753726,-73.8844054,on a listed block
3039850005,385 CLEVELAND STREET,C1,2,1998,24,24,1,1055250.0,40.675408,-73.8841926,on a listed block
3039850032,707 GLENMORE AVENUE,B2,1,1910,2,2,2,44520.0,40.6751582,-73.8841822,on a listed block
3039850033,703 GLENMORE AVENUE,C0,2,2007,3,3,1,46380.0,40.6751309,-73.8842688,on a listed block
3039850034,701 GLENMORE AVENUE,B9,1,2007,2,2,1,58860.0,40.6750761,-73.8843554,on a listed block
3039870001,407 LINWOOD STREET,C0,2,1930,3,3,1,51420.0,40.675552,-73.8827467,on a listed block
3039870030,757 GLENMORE AVENUE,B2,1,1901,2,2,1,53220.0,40.6754254,-73.8823864,on a listed block
3039870026,354 ESSEX STREET,G0,10,1950,1,1,1,11700.0,40.6756038,-73.8823861,on a listed block
3039870005,399 LINWOOD STREET,C5,2,1901,22,22,1,186750.0,40.6758238,-73.8828147,on a listed block
3039870007,395 LINWOOD STREET,C0,2,1901,3,3,2,50400.0,40.6759584,-73.8828506,on a listed block
3039870023,348 ESSEX STREET,B1,1,1899,2,2,2,63780.0,40.6758097,-73.8824362,on a listed block
3039870025,352 ESSEX STREET,B2,1,1920,2,2,1,72120.0,40.6756752,-73.882404,on a listed block
3039870028,761 GLENMORE AVENUE,B2,1,1901,2,2,2,64080.0,40.6754499,-73.8822097,on a listed block
3039870029,759 GLENMORE AVENUE,C3,2,1901,4,4,1,151200.0,40.6754363,-73.8822999,on a listed block
3039870032,751 GLENMORE AVENUE,B2,1,2002,2,2,1,58500.0,40.6753981,-73.8825631,on a listed block
3039870033,749 GLENMORE AVENUE,A9,1,1901,1,1,1,63720.0,40.6753845,-73.8826533,on a listed block
3039870034,745 GLENMORE AVENUE,B2,1,1901,2,2,1,86400.0,40.6753709,-73.8827434,on a listed block
3039870035,741 GLENMORE AVENUE,G2,7,1940,0,1,1,96300.0,40.6753572,-73.8828336,on a listed block
3039870002,405 LINWOOD STREET,C2,2,1930,5,5,3,310500.0,40.6756536,-73.8827718,on a listed block
3039870024,350 ESSEX STREET,C0,2,1920,3,3,2,57420.0,40.6757411,-73.8824183,on a listed block
3039870013,726 LIBERTY AVENUE,C1,2,1908,9,9,1,598500.0,40.6762136,-73.8827744,on a listed block
3039870004,401 LINWOOD STREET,B2,1,1901,2,2,2,58260.0,40.6757552,-73.8827968,on a listed block
3039870006,397 LINWOOD STREET,B3,1,1901,2,2,2,58560.0,40.6758897,-73.8828326,on a listed block
3039870008,393 LINWOOD STREET,A2,1,1901,1,1,2,63000.0,40.6760243,-73.8828649,on a listed block
3039870010,720 LIBERTY AVENUE,C7,4,2021,10,11,2,812700.0,40.6761727,-73.8830413,on a listed block
3039870011,722 LIBERTY AVENUE,B2,1,1901,2,2,1,64200.0,40.6761863,-73.8829511,on a listed block
3039870012,724 LIBERTY AVENUE,C1,2,1925,9,9,1,598500.0,40.6761999,-73.8828609,on a listed block
3039870014,728 LIBERTY AVENUE,S9,4,1925,4,6,1,206100.0,40.6762272,-73.8826806,on a listed block
3039870017,742 LIBERTY AVENUE,E9,6,1935,2,3,3,242550.0,40.6762544,-73.8824967,on a listed block
3039870020,328 ESSEX STREET,B2,1,1920,2,2,1,50280.0,40.6760102,-73.8824899,on a listed block
3039870021,330 ESSEX STREET,B2,1,1920,2,2,2,46860.0,40.6759415,-73.882472,on a listed block
3039870022,332 ESSEX STREET,C0,2,1901,3,3,1,61080.0,40.6758756,-73.8824541,on a listed block
3039870031,753 GLENMORE AVENUE,B2,1,2002,2,2,1,58500.0,40.6754125,-73.8824728,on a listed block
3039870019,322 ESSEX STREET,B9,1,1899,2,2,2,28920.0,40.6760788,-73.8825042,on a listed block
3039890032,803 GLENMORE AVENUE,V1,11,0,0,0,1,92700.0,40.6756651,-73.8805798,on a listed block
3039890001,355 SHEPHERD AVENUE,D1,3,2023,125,125,1,7604550.0,40.675756,-73.8809149,on a listed block
3039890027,118 BERRIMAN STREET,B2,1,1915,2,2,2,46980.0,40.6758929,-73.8805794,on a listed block
3039890030,805 GLENMORE AVENUE,E1,6,1905,0,1,1,422550.0,40.6756869,-73.8804392,on a listed block
3039890033,801 GLENMORE AVENUE,C0,2,1920,3,3,1,51780.0,40.6756569,-73.8806664,on a listed block
3039890007,341 SHEPHERD AVENUE,V0,11,0,0,0,0,28140.0,40.6762145,-73.8810295,on a listed block
3039890024,112 BERRIMAN STREET,G7,10,0,0,0,0,68400.0,40.6760878,-73.8806295,on a listed block
3039890025,114 BERRIMAN STREET,G7,10,0,0,0,0,211050.0,40.6759945,-73.8806045,on a listed block
3039890005,349 SHEPHERD AVENUE,C3,2,1925,4,4,1,213750.0,40.676047,-73.8809865,on a listed block
3039890006,345 SHEPHERD AVENUE,C0,2,1910,3,3,1,65520.0,40.6761129,-73.8810044,on a listed block
3039890009,339 SHEPHERD AVENUE,B2,1,1915,2,2,1,54540.0,40.6763161,-73.8810545,on a listed block
3039890010,770 LIBERTY AVENUE,S5,4,1930,5,6,1,374850.0,40.6764508,-73.8812274,on a listed block
3039890012,772 LIBERTY AVENUE,G1,10,1910,0,1,1,117000.0,40.6764726,-73.8810903,on a listed block
3039890016,790 LIBERTY AVENUE,D7,4,2024,54,55,1,3073500.0,40.6765547,-73.880827,on a listed block
3039890018,94 BERRIMAN STREET,C3,2,1925,4,4,1,175050.0,40.6765024,-73.8807334,on a listed block
3039890019,96 BERRIMAN STREET,G2,7,1935,0,1,1,81450.0,40.6764365,-73.8807154,on a listed block
3039890020,98 BERRIMAN STREET,F4,6,1935,0,1,1,426150.0,40.6762581,-73.8806725,on a listed block
3039890028,124 BERRIMAN STREET,B2,1,1915,2,2,2,48900.0,40.675827,-73.8805651,on a listed block
3039910041,837 GLENMORE AVENUE,Z9,,0,0,0,1,41531.0,40.6758887,-73.8791806,on a listed block
3039910037,849 GLENMORE AVENUE,B3,1,1910,2,2,1,46260.0,40.675935,-73.8788525,on a listed block
3039910030,132 MONTAUK AVENUE,Z9,,0,0,0,0,40604.0,40.6761792,-73.8787403,on a listed block
3039910035,853 GLENMORE AVENUE,B3,1,1910,2,2,1,42120.0,40.6759568,-73.8787082,on a listed block
3039910006,117 ATKINS AVENUE,G0,10,1919,1,1,1,9180.0,40.676358,-73.8791581,on a listed block
3039910001,129 ATKINS AVENUE,B3,1,1915,2,2,1,68640.0,40.6760807,-73.8790902,on a listed block
3039910002,123 ATKINS AVENUE,B9,1,1935,2,2,4,43320.0,40.6761988,-73.8791188,on a listed block
3039910005,119 ATKINS AVENUE,B3,1,1915,2,2,2,41580.0,40.6763059,-73.8791474,on a listed block
3039910007,115 ATKINS AVENUE,B2,1,1935,2,2,1,53820.0,40.6764157,-73.8791725,on a listed block
3039910008,118 ATKINS AVENUE,Z9,,1950,0,1,1,477450.0,40.6766626,-73.879035,on a listed block
3039910026,124 MONTAUK AVENUE,B1,1,1901,2,2,1,57060.0,40.6763961,-73.8787976,on a listed block
3039910027,126 MONTAUK AVENUE,B1,1,1901,2,2,1,56700.0,40.6763412,-73.8787832,on a listed block
3039910028,128 MONTAUK AVENUE,B1,1,1901,2,2,1,56700.0,40.6762863,-73.8787689,on a listed block
3039910029,130 MONTAUK AVENUE,B1,1,1901,2,2,1,57060.0,40.6762341,-73.8787546,on a listed block
3039910031,134 MONTAUK AVENUE,G9,7,1950,0,1,1,88200.0,40.676127,-73.8787296,on a listed block
3039910033,859 GLENMORE AVENUE,C0,2,1800,3,3,2,63960.0,40.6759786,-73.8785532,on a listed block
3039910034,855 GLENMORE AVENUE,B3,1,1910,2,2,1,52620.0,40.6759677,-73.8786361,on a listed block
3039910036,851 GLENMORE AVENUE,B3,1,1910,2,2,1,50280.0,40.6759459,-73.8787804,on a listed block
3039910038,847 GLENMORE AVENUE,A5,1,1910,1,1,1,47640.0,40.6759269,-73.878921,on a listed block
3039910039,843 GLENMORE AVENUE,B2,1,1910,2,2,1,57660.0,40.675916,-73.8790003,on a listed block
3039910040,841 GLENMORE AVENUE,B2,1,1920,2,2,1,58380.0,40.6759023,-73.8790905,on a listed block
3039930018,532 GLENMORE AVENUE,QG,9,0,0,0,0,26880.0,40.6737044,-73.8907531,on a listed block
3039930017,530 GLENMORE AVENUE,QG,9,0,0,0,0,7200.0,40.6737814,-73.8908071,on a listed block
3039930019,VAN SICLEN AVENUE,QG,9,0,0,0,0,15960.0,40.6735508,-73.8908219,on a listed block
3039930010,293 MILLER AVENUE,B2,1,2004,2,2,1,56100.0,40.6736474,-73.8913553,on a listed block
3039930014,522 GLENMORE AVENUE,B2,1,1910,2,2,1,51180.0,40.6737019,-73.8910019,on a listed block
3039930104,317 MILLER AVENUE,B1,1,2005,2,2,1,48360.0,40.6732409,-73.8911144,on a listed block
3039930001,2211 PITKIN AVENUE,C1,2,1970,16,16,3,2296350.0,40.6729937,-73.8908625,on a listed block
3039930011,514 GLENMORE AVENUE,B3,1,1901,2,2,1,60960.0,40.673661,-73.8912687,on a listed block
3039930016,528 GLENMORE AVENUE,G7,10,0,0,0,1,53100.0,40.6737704,-73.8908756,on a listed block
3039930020,264 VAN SICLEN AVENUE,C0,2,2007,3,3,1,56400.0,40.6734849,-73.890804,on a listed block
3039930105,313 MILLER AVENUE,B1,1,2005,2,2,1,59820.0,40.6733068,-73.8911323,on a listed block
3039930106,311 MILLER AVENUE,B1,1,2005,2,2,1,59820.0,40.6733617,-73.8911466,on a listed block
3039930015,526 GLENMORE AVENUE,G9,7,2005,0,1,1,73800.0,40.6737128,-73.8909262,on a listed block
3039930013,520 GLENMORE AVENUE,B1,1,2004,2,2,1,57060.0,40.6736883,-73.891092,on a listed block
3039930012,516 GLENMORE AVENUE,B2,1,2004,2,2,1,57060.0,40.6736747,-73.8911786,on a listed block
3039930022,270 VAN SICLEN AVENUE,C1,2,1970,20,20,1,462150.0,40.6733202,-73.890761,on a listed block
3039930021,266 VAN SICLEN AVENUE,C0,2,2007,3,3,1,55620.0,40.673419,-73.8907861,on a listed block
3039930107,309 MILLER AVENUE,B1,1,2005,2,2,1,59820.0,40.6734139,-73.891161,on a listed block
3039930108,307 MILLER AVENUE,B1,1,2005,2,2,1,48360.0,40.6734853,-73.8911789,on a listed block
3039950027,308 SCHENCK AVENUE,B2,1,1901,2,2,1,58140.0,40.6733513,-73.8889007,on a listed block
3039950010,327 HENDRIX STREET,B2,1,2004,2,2,1,62880.0,40.6738515,-73.8895019,on a listed block
3039950017,576 GLENMORE AVENUE,B2,1,2002,2,2,1,31440.0,40.6739965,-73.8890258,on a listed block
3039950110,323 HENDRIX STREET,B2,1,2004,2,2,1,64380.0,40.673986,-73.8895378,on a listed block
3039950020,292 SCHENCK AVENUE,A5,1,1901,1,1,1,81000.0,40.6740541,-73.8889573,on a listed block
3039950022,296 SCHENCK AVENUE,B2,1,1930,2,2,1,50520.0,40.6737275,-73.8889975,on a listed block
3039950025,304 SCHENCK AVENUE,B1,1,2004,2,2,1,53220.0,40.6734886,-73.8889366,on a listed block
3039950029,2271 PITKIN AVENUE,C0,2,2003,3,3,1,71820.0,40.6731975,-73.8887316,on a listed block
3039950115,570 GLENMORE AVENUE,B2,1,2002,2,2,1,58260.0,40.6739719,-73.8891989,on a listed block
3039950129,2267 PITKIN AVENUE,B1,1,2003,2,2,1,57480.0,40.6731838,-73.8888217,on a listed block
3039950001,353 HENDRIX STREET,D1,3,1998,54,54,1,1287900.0,40.6733627,-73.8892756,on a listed block
3039950032,2263 PITKIN AVENUE,C0,2,2010,3,3,1,61260.0,40.6731593,-73.8889948,on a listed block
3039950008,335 HENDRIX STREET,B3,1,1899,2,2,2,45900.0,40.673769,-73.8893795,on a listed block
3039950012,564 GLENMORE AVENUE,A1,1,1910,1,1,2,48180.0,40.6739419,-73.8893864,on a listed block
3039950021,294 SCHENCK AVENUE,B2,1,1930,2,2,1,50520.0,40.6737796,-73.8890082,on a listed block
3039950023,298 SCHENCK AVENUE,B2,1,2006,2,2,1,60360.0,40.6736753,-73.8889831,on a listed block
3039950024,302 SCHENCK AVENUE,B2,1,1899,2,2,1,55380.0,40.6735545,-73.8889509,on a listed block
3039950026,306 SCHENCK AVENUE,B2,1,1901,2,2,1,61500.0,40.67342,-73.8889187,on a listed block
3039950114,568 GLENMORE AVENUE,B2,1,2002,2,2,1,62040.0,40.6739583,-73.8892819,on a listed block
3039950116,572 GLENMORE AVENUE,B2,1,2002,2,2,1,62580.0,40.6739829,-73.8891196,on a listed block
3039950123,300 SCHENCK AVENUE,B2,1,2006,2,2,1,57840.0,40.6736204,-73.8889688,on a listed block
3039950031,2265 PITKIN AVENUE,C0,2,1920,3,3,1,51720.0,40.6731702,-73.8889083,on a listed block
3039970014,618 GLENMORE AVENUE,B3,1,1901,2,2,1,45300.0,40.6742419,-73.8873959,on a listed block
3039970002,377 BARBEY STREET,A1,1,1920,1,1,1,44220.0,40.6736354,-73.8874727,on a listed block
3039970005,367 BARBEY STREET,A9,1,1920,1,1,1,44760.0,40.6738495,-73.8875156,on a listed block
3039970008,BARBEY STREET,V0,11,0,0,0,0,15960.0,40.674039,-73.8875765,on a listed block
3039970012,610 GLENMORE AVENUE,B2,1,2003,2,2,1,58200.0,40.6742174,-73.8875726,on a listed block
3039970026,332 JEROME STREET,B2,1,1901,2,2,1,41520.0,40.6736982,-73.8871157,on a listed block
3039970020,JEROME STREET,QG,9,0,0,0,0,8160.0,40.6740112,-73.8871945,on a listed block
3039970029,340 JEROME STREET,B1,1,2005,2,2,1,53040.0,40.6735526,-73.8869861,on a listed block
3039970032,2311 PITKIN AVENUE,S2,4,1901,2,3,1,50460.0,40.6734429,-73.8870909,on a listed block
3039970013,616 GLENMORE AVENUE,B2,1,1901,2,2,1,52020.0,40.6742283,-73.8874825,on a listed block
3039970015,622 GLENMORE AVENUE,B2,1,1901,2,2,1,50880.0,40.6742556,-73.8873058,on a listed block
3039970022,324 JEROME STREET,B1,1,1901,2,2,1,77700.0,40.6738876,-73.8871658,on a listed block
3039970007,363 BARBEY STREET,A2,1,1920,1,1,2,41220.0,40.6739731,-73.8875586,on a listed block
3039970028,336 JEROME STREET,B2,1,1901,2,2,1,43740.0,40.6736076,-73.8870942,on a listed block
3039970030,344 JEROME STREET,B1,1,2005,2,2,1,56400.0,40.6734592,-73.8869647,on a listed block
3039970033,2309 PITKIN AVENUE,C0,2,1930,3,3,1,58140.0,40.673432,-73.887163,on a listed block
3039970034,2303 PITKIN AVENUE,C0,2,1930,3,3,1,56040.0,40.6734102,-73.8873036,on a listed block
3039970130,2319 PITKIN AVENUE,B1,1,2005,2,2,1,55320.0,40.6733686,-73.8869396,on a listed block
3039970133,2307 PITKIN AVENUE,C0,2,1910,3,3,1,44940.0,40.6734211,-73.8872315,on a listed block
3039970019,JEROME STREET,QG,9,0,0,0,0,15960.0,40.6740908,-73.8872159,on a listed block
3039970024,328 JEROME STREET,VG,,0,0,0,1,10380.0,40.673786,-73.8871372,on a listed block
3039970003,BARBEY STREET,QG,9,0,0,0,0,15960.0,40.673704,-73.8874906,on a listed block
3039970120,JEROME STREET,QG,9,0,0,0,0,7200.0,40.6740441,-73.8872052,on a listed block
3039970017,GLENMORE AVENUE,QG,9,0,0,0,0,16020.0,40.6742828,-73.8871255,on a listed block
3039970016,GLENMORE AVENUE,QG,9,0,0,0,0,15960.0,40.6742692,-73.8872156,on a listed block
3039970006,365 BARBEY STREET,G0,10,0,0,0,1,8880.0,40.67391,-73.8875659,on a listed block
3039970036,2299 PITKIN AVENUE,C1,2,1930,10,10,1,554400.0,40.6733802,-73.8875019,on a listed block
3039970011,608 GLENMORE AVENUE,B2,1,1901,2,2,1,40680.0,40.6742038,-73.8876592,on a listed block
3039970004,BARBEY STREET,QG,9,0,0,0,0,15960.0,40.6737699,-73.8875049,on a listed block
3039970023,JEROME STREET,VG,,0,0,0,0,10380.0,40.67383,-73.8871515,on a listed block
3039970001,379 BARBEY STREET,A1,1,1920,1,1,1,45660.0,40.6735668,-73.8874548,on a listed block
3039970021,322 JEROME STREET,C0,2,1901,3,3,2,67140.0,40.6739563,-73.8871837,on a listed block
3039970027,334 JEROME STREET,B2,1,1930,2,2,1,42300.0,40.6736543,-73.8871049,on a listed block
3039970035,2301 PITKIN AVENUE,S2,4,1930,2,3,1,66180.0,40.6733993,-73.8873757,on a listed block
3039970025,330 JEROME STREET,V0,11,0,0,0,0,10380.0,40.6737449,-73.8871264,on a listed block
3039970010,GLENMORE AVENUE,QG,9,0,0,0,0,16020.0,40.6741901,-73.8877493,on a listed block
3039990008,387 WARWICK STREET,B3,1,1899,2,2,1,45180.0,40.6742953,-73.8858096,on a listed block
3039990011,660 GLENMORE AVENUE,B2,1,1920,2,2,2,64560.0,40.6744737,-73.8858382,on a listed block
3039990015,666 GLENMORE AVENUE,C0,2,2005,3,3,1,51900.0,40.6745174,-73.8856218,on a listed block
3039990016,674 GLENMORE AVENUE,G9,7,1935,0,1,1,97650.0,40.674553,-73.8854847,on a listed block
3039990021,332 ASHFORD STREET,B2,1,1901,2,2,1,46500.0,40.6742757,-73.8854852,on a listed block
3039990002,399 WARWICK STREET,B2,1,1930,2,2,1,43680.0,40.6738917,-73.8857202,on a listed block
3039990003,397 WARWICK STREET,B2,1,1899,2,2,1,44760.0,40.6739576,-73.8857381,on a listed block
3039990005,393 WARWICK STREET,B2,1,1899,2,2,1,42480.0,40.6740949,-73.8857739,on a listed block
3039990036,2347 PITKIN AVENUE,S2,4,1935,2,3,1,46920.0,40.6736172,-73.8857062,on a listed block
3039990025,ASHFORD STREET,V0,11,0,0,0,0,26940.0,40.6740259,-73.8854207,on a listed block
3039990032,2359 PITKIN AVENUE,C0,2,2010,3,3,1,63060.0,40.6736883,-73.8854141,on a listed block
3039990033,2355 PITKIN AVENUE,C0,2,2004,3,3,1,48060.0,40.6736746,-73.8854971,on a listed block
3039990037,2345 PITKIN AVENUE,C0,2,1901,3,3,1,65040.0,40.6736063,-73.8857784,on a listed block
3039990040,405 WARWICK STREET,B1,1,1899,2,2,1,55140.0,40.6737627,-73.8857132,on a listed block
3039990022,334 ASHFORD STREET,M1,8,1935,0,0,1,43988.0,40.6741879,-73.8854637,on a listed block
3039990013,664 GLENMORE AVENUE,C0,2,2005,3,3,1,51900.0,40.6745038,-73.8857083,on a listed block
3039990004,395 WARWICK STREET,V0,11,0,0,0,0,13860.0,40.6740262,-73.885756,on a listed block
3039990006,391 WARWICK STREET,B2,1,1899,2,2,1,43140.0,40.6741608,-73.8857918,on a listed block
3039990007,389 WARWICK STREET,A1,1,1899,1,1,1,51180.0,40.6742239,-73.8858061,on a listed block
3039990009,385 WARWICK STREET,A9,1,1899,1,1,1,50700.0,40.6743283,-73.8859502,on a listed block
3039990024,ASHFORD STREET,V0,11,0,0,0,0,10740.0,40.6741055,-73.8854422,on a listed block
3039990001,401 WARWICK STREET,B2,1,1899,2,2,1,48360.0,40.6738258,-73.8857059,on a listed block
3039990027,344 ASHFORD STREET,C2,2,1925,6,6,1,337050.0,40.6739408,-73.8853993,on a listed block
3039990028,346 ASHFORD STREET,B2,1,1901,2,2,1,49680.0,40.6738721,-73.8853814,on a listed block
3039990030,2365 PITKIN AVENUE,C4,2,1930,5,6,1,234000.0,40.6737155,-73.8852266,on a listed block
3039990034,2353 PITKIN AVENUE,C0,2,2004,3,3,1,52380.0,40.6736418,-73.8855656,on a listed block
3039990035,2349 PITKIN AVENUE,C0,2,1935,3,3,1,57060.0,40.6736281,-73.8856377,on a listed block
3039990019,330 ASHFORD STREET,QG,9,0,0,0,1,29100.0,40.6743663,-73.8854959,on a listed block
3039990031,2363 PITKIN AVENUE,C0,2,2010,3,3,1,63060.0,40.6737019,-73.885324,on a listed block
3039990010,658 GLENMORE AVENUE,V0,11,0,0,0,0,13380.0,40.6744738,-73.885986,on a listed block
3040010021,356 ELTON STREET,G0,10,1919,0,0,1,8700.0,40.6744552,-73.8838157,on a listed block
3040010028,2409 PITKIN AVENUE,S5,4,1930,5,6,1,285300.0,40.6739637,-73.8835859,on a listed block
3040010025,366 ELTON STREET,B1,1,1910,2,2,1,55620.0,40.6742191,-73.8837585,on a listed block
3040010001,437 CLEVELAND STREET,B1,1,2017,2,2,1,76860.0,40.6740739,-73.8840543,on a listed block
3040010020,354 ELTON STREET,B1,1,1910,2,2,1,50280.0,40.6745211,-73.8838337,on a listed block
3040010024,364 ELTON STREET,B1,1,1910,2,2,1,54960.0,40.6742713,-73.8837728,on a listed block
3040010027,372 ELTON STREET,C0,2,1910,3,3,1,55620.0,40.674112,-73.8837298,on a listed block
3040010037,451 CLEVELAND STREET,B2,1,2003,2,2,1,58620.0,40.6737966,-73.8839827,on a listed block
3040010038,449 CLEVELAND STREET,B2,1,2003,2,2,1,60420.0,40.6738515,-73.8839971,on a listed block
3040010039,447 CLEVELAND STREET,B2,1,2003,2,2,1,60420.0,40.6739065,-73.8840114,on a listed block
3040010040,443 CLEVELAND STREET,B2,1,2003,2,2,1,32700.0,40.6739614,-73.8840257,on a listed block
3040010111,702 GLENMORE AVENUE,B2,1,2003,2,2,1,57960.0,40.6747136,-73.8842407,on a listed block
3040010113,706 GLENMORE AVENUE,B2,1,2003,2,2,1,57960.0,40.6747354,-73.8840856,on a listed block
3040010114,710 GLENMORE AVENUE,B2,1,2003,2,2,1,64860.0,40.6747436,-73.8839919,on a listed block
3040010131,2403 PITKIN AVENUE,B2,1,2004,2,2,1,58980.0,40.6739364,-73.8837806,on a listed block
3040010041,441 CLEVELAND STREET,B2,1,2003,2,2,1,60420.0,40.6740135,-73.8840364,on a listed block
3040010129,2407 PITKIN AVENUE,B2,1,2004,2,2,1,60360.0,40.67395,-73.883676,on a listed block
3040010118,350 ELTON STREET,V0,11,0,0,0,0,7980.0,40.6747022,-73.8837829,on a listed block
3040010110,700 GLENMORE AVENUE,B2,1,2003,2,2,1,49860.0,40.6746973,-73.8843345,on a listed block
3040010022,362 ELTON STREET,C0,2,1910,3,3,2,52560.0,40.6743591,-73.8837943,on a listed block
3040010109,417 CLEVELAND STREET,B2,1,2005,2,2,1,60180.0,40.6745489,-73.8841725,on a listed block
3040010004,431 CLEVELAND STREET,B2,1,1915,2,2,1,69360.0,40.6742634,-73.8841009,on a listed block
3040010007,425 CLEVELAND STREET,C0,2,1899,3,3,1,65940.0,40.6744116,-73.8841367,on a listed block
3040010008,423 CLEVELAND STREET,C0,2,1920,3,3,1,69060.0,40.6744775,-73.8841546,on a listed block
3040010016,714 GLENMORE AVENUE,B3,1,1901,2,2,1,50700.0,40.6747572,-73.8838945,on a listed block
3040010026,370 ELTON STREET,B1,1,1910,2,2,1,54540.0,40.6741669,-73.8837441,on a listed block
3040010112,704 GLENMORE AVENUE,B2,1,2003,2,2,1,57960.0,40.6747246,-73.884165,on a listed block
3040010117,346 ELTON STREET,G7,10,0,0,0,0,62550.0,40.6748395,-73.8838187,on a listed block
3040010003,433 CLEVELAND STREET,QG,9,0,0,0,1,10500.0,40.6741947,-73.884083,on a listed block
3040010002,435 CLEVELAND STREET,QG,9,0,0,0,1,15540.0,40.6741398,-73.8840687,on a listed block
3040010019,352 ELTON STREET,A5,1,1930,1,1,2,39120.0,40.674587,-73.8838516,on a listed block
3040010006,427 CLEVELAND STREET,B2,1,1920,2,2,1,66720.0,40.6743457,-73.8841224,on a listed block
3040030003,447 LINWOOD STREET,V0,11,0,0,0,0,15360.0,40.6744456,-73.8824639,on a listed block
3040030005,443 LINWOOD STREET,C0,2,1910,3,3,1,41640.0,40.6745801,-73.8824997,on a listed block
3040030009,435 LINWOOD STREET,C0,2,1901,3,3,2,64440.0,40.6748519,-73.8825677,on a listed block
3040030012,425 LINWOOD STREET,C0,2,2003,3,3,1,32520.0,40.6750305,-73.88269,on a listed block
3040030019,372 ESSEX STREET,B2,1,2004,2,2,1,55680.0,40.6748351,-73.8821856,on a listed block
3040030020,ESSEX STREET,V0,11,0,0,0,0,15600.0,40.6747692,-73.8821713,on a listed block
3040030021,382 ESSEX STREET,B1,1,1910,2,2,1,55200.0,40.6747005,-73.8821534,on a listed block
3040030022,384 ESSEX STREET,C0,2,2004,3,3,1,63780.0,40.6746319,-73.8821355,on a listed block
3040030027,396 ESSEX STREET,B2,1,1910,2,2,1,47220.0,40.6743025,-73.8820531,on a listed block
3040030028,2451 PITKIN AVENUE,C1,2,1930,13,13,4,883350.0,40.6741706,-73.8819813,on a listed block
3040030031,2443 PITKIN AVENUE,C0,2,1901,3,3,1,72060.0,40.6741434,-73.8821616,on a listed block
3040030032,2439 PITKIN AVENUE,M9,8,1930,0,3,1,625050.0,40.6741545,-73.8822949,on a listed block
3040030035,2433 PITKIN AVENUE,D6,4,2019,32,33,1,2325600.0,40.6741272,-73.8824788,on a listed block
3040030125,392 ESSEX STREET,B1,1,2005,2,2,1,48660.0,40.674426,-73.8820854,on a listed block
3040030004,445 LINWOOD STREET,C5,2,1901,10,10,1,227250.0,40.6745115,-73.8824818,on a listed block
3040030016,758 GLENMORE AVENUE,B2,1,1901,2,2,1,66060.0,40.675008,-73.8821925,on a listed block
3040030008,437 LINWOOD STREET,B3,1,1901,2,2,1,54960.0,40.6747778,-73.8825498,on a listed block
3040030010,429 LINWOOD STREET,C0,2,2003,3,3,1,38700.0,40.6749344,-73.8826649,on a listed block
3040030013,750 GLENMORE AVENUE,C0,2,1925,3,3,1,65460.0,40.6750001,-73.8825278,on a listed block
3040030014,754 GLENMORE AVENUE,C0,2,1901,3,3,1,68940.0,40.6749835,-73.8823692,on a listed block
3040030113,752 GLENMORE AVENUE,C0,2,1901,3,3,1,69840.0,40.6750083,-73.8824557,on a listed block
3040030023,386 ESSEX STREET,B2,1,1910,2,2,1,46260.0,40.6745743,-73.8821212,on a listed block
3040030001,459 LINWOOD STREET,V0,11,0,0,0,0,20460.0,40.6743468,-73.8824424,on a listed block
3040030024,388 ESSEX STREET,B1,1,2004,2,2,1,59460.0,40.6745248,-73.8821068,on a listed block
3040030006,441 LINWOOD STREET,B2,1,1901,2,2,1,45060.0,40.6746405,-73.882514,on a listed block
3040030007,439 LINWOOD STREET,B1,1,1910,2,2,2,54720.0,40.6747064,-73.8825319,on a listed block
3040030025,390 ESSEX STREET,B2,1,1910,2,2,1,46140.0,40.6744754,-73.8820961,on a listed block
3040030026,394 ESSEX STREET,B2,1,1910,2,2,2,42180.0,40.6743683,-73.8820674,on a listed block
