coundist,borough,month,rent_streeteasy,rent_zori,se_coverage
39,Brooklyn,2020-06,2745.9,2735.08,1.0
39,Brooklyn,2020-07,2676.06,2724.54,1.0
39,Brooklyn,2020-08,2651.25,2686.22,1.0
39,Brooklyn,2020-09,2562.2,2648.01,1.0
39,Brooklyn,2020-10,2462.35,2608.08,1.0
39,Brooklyn,2020-11,2419.61,2590.86,1.0
39,Brooklyn,2020-12,2424.81,2587.47,1.0
39,Brooklyn,2021-01,2400.92,2579.91,1.0
39,Brooklyn,2021-02,2361.05,2570.73,1.0
39,Brooklyn,2021-03,2365.73,2581.49,1.0
39,Brooklyn,2021-04,2341.27,2614.41,1.0
39,Brooklyn,2021-05,2381.96,2666.24,1.0
39,Brooklyn,2021-06,2418.81,2726.2,1.0
39,Brooklyn,2021-07,2507.01,2782.05,1.0
39,Brooklyn,2021-08,2581.96,2825.17,1.0
39,Brooklyn,2021-09,2674.83,2844.73,1.0
39,Brooklyn,2021-10,2762.87,2871.47,1.0
39,Brooklyn,2021-11,2859.48,2899.37,1.0
39,Brooklyn,2021-12,2811.51,2918.81,1.0
39,Brooklyn,2022-01,2837.42,2954.39,1.0
39,Brooklyn,2022-02,2908.61,2980.12,1.0
39,Brooklyn,2022-03,2997.54,3039.9,1.0
39,Brooklyn,2022-04,3104.31,3083.72,1.0
39,Brooklyn,2022-05,3397.57,3139.35,1.0
39,Brooklyn,2022-06,3447.73,3189.77,1.0
39,Brooklyn,2022-07,3572.01,3225.13,1.0
39,Brooklyn,2022-08,3556.93,3259.18,1.0
39,Brooklyn,2022-09,3519.52,3273.8,1.0
39,Brooklyn,2022-10,3470.15,3281.99,1.0
39,Brooklyn,2022-11,3488.61,3265.19,1.0
39,Brooklyn,2022-12,3378.78,3262.48,1.0
39,Brooklyn,2023-01,3443.11,3263.63,1.0
39,Brooklyn,2023-02,3453.32,3266.97,1.0
39,Brooklyn,2023-03,3457.24,3283.43,1.0
39,Brooklyn,2023-04,3463.41,3314.57,1.0
39,Brooklyn,2023-05,3593.2,3372.81,1.0
39,Brooklyn,2023-06,3512.44,3401.39,1.0
39,Brooklyn,2023-07,3677.02,3464.72,1.0
39,Brooklyn,2023-08,3623.83,3491.75,1.0
39,Brooklyn,2023-09,3686.76,3506.88,1.0
39,Brooklyn,2023-10,3562.05,3465.85,1.0
39,Brooklyn,2023-11,3415.9,3416.9,1.0
39,Brooklyn,2023-12,3488.09,3414.07,1.0
39,Brooklyn,2024-01,3551.61,3420.81,1.0
39,Brooklyn,2024-02,3550.46,3476.19,1.0
39,Brooklyn,2024-03,3493.86,3489.99,1.0
39,Brooklyn,2024-04,3598.12,3520.91,1.0
39,Brooklyn,2024-05,3631.47,3551.24,1.0
39,Brooklyn,2024-06,3667.33,3595.45,1.0
39,Brooklyn,2024-07,3718.15,3607.83,1.0
39,Brooklyn,2024-08,3633.23,3622.89,1.0
39,Brooklyn,2024-09,3528.54,3614.78,1.0
39,Brooklyn,2024-10,3597.18,3592.26,1.0
39,Brooklyn,2024-11,3679.92,3556.1,1.0
39,Brooklyn,2024-12,3614.53,3547.81,1.0
39,Brooklyn,2025-01,3464.0,3550.14,1.0
39,Brooklyn,2025-02,3564.23,3615.72,1.0
39,Brooklyn,2025-03,3663.25,3657.26,1.0
39,Brooklyn,2025-04,3708.48,3697.24,1.0
39,Brooklyn,2025-05,3896.84,3698.7,1.0
39,Brooklyn,2025-06,3921.93,3739.25,1.0
39,Brooklyn,2025-07,4003.89,3803.33,1.0
39,Brooklyn,2025-08,3945.14,3839.89,1.0
39,Brooklyn,2025-09,3931.55,3858.69,1.0
39,Brooklyn,2025-10,3867.76,3823.42,1.0
39,Brooklyn,2025-11,3818.0,3834.84,1.0
39,Brooklyn,2025-12,3775.85,3854.93,1.0
39,Brooklyn,2026-01,3768.12,3889.25,1.0
39,Brooklyn,2026-02,4081.32,3895.85,1.0
39,Brooklyn,2026-03,3925.58,3901.61,1.0
39,Brooklyn,2026-04,4084.49,3962.82,1.0
39,Brooklyn,2026-05,4121.68,4011.6,1.0
39,Brooklyn,2026-06,4075.25,,1.0
40,Brooklyn,2017-01,2014.5,2230.1,1.0
40,Brooklyn,2017-02,2067.89,2225.49,1.0
40,Brooklyn,2017-03,2031.9,2230.07,1.0
40,Brooklyn,2017-04,2049.03,2240.06,1.0
40,Brooklyn,2017-05,2020.44,2244.81,1.0
40,Brooklyn,2017-06,2066.45,2273.12,1.0
40,Brooklyn,2017-07,2108.55,2284.04,1.0
40,Brooklyn,2017-08,2102.68,2287.69,1.0
40,Brooklyn,2017-09,2081.56,2279.9,1.0
40,Brooklyn,2017-10,2065.31,2273.51,1.0
40,Brooklyn,2017-11,1991.21,2260.49,1.0
40,Brooklyn,2017-12,2027.27,2249.07,1.0
40,Brooklyn,2018-01,2027.98,2249.26,1.0
40,Brooklyn,2018-02,2102.83,2266.36,1.0
40,Brooklyn,2018-03,2115.93,2288.51,1.0
40,Brooklyn,2018-04,2137.02,2309.02,1.0
40,Brooklyn,2018-05,2174.4,2314.55,1.0
40,Brooklyn,2018-06,2194.72,2321.84,1.0
40,Brooklyn,2018-07,2264.57,2337.84,1.0
40,Brooklyn,2018-08,2280.56,2363.57,1.0
40,Brooklyn,2018-09,2281.84,2371.0,1.0
40,Brooklyn,2018-10,2155.42,2353.77,1.0
40,Brooklyn,2018-11,2171.37,2338.16,1.0
40,Brooklyn,2018-12,2204.29,2323.83,1.0
40,Brooklyn,2019-01,2184.64,2340.08,1.0
40,Brooklyn,2019-02,2169.16,2342.48,1.0
40,Brooklyn,2019-03,2223.68,2360.06,1.0
40,Brooklyn,2019-04,2248.81,2352.8,1.0
40,Brooklyn,2019-05,2247.44,2374.21,1.0
40,Brooklyn,2019-06,2288.92,2386.27,1.0
40,Brooklyn,2019-07,2258.64,2408.48,1.0
40,Brooklyn,2019-08,2277.09,2421.27,1.0
40,Brooklyn,2019-09,2279.51,2436.75,1.0
40,Brooklyn,2019-10,2287.86,2433.06,1.0
40,Brooklyn,2019-11,2234.77,2413.06,1.0
40,Brooklyn,2019-12,2237.23,2390.42,1.0
40,Brooklyn,2020-01,2300.12,2394.2,1.0
40,Brooklyn,2020-02,2290.98,2396.37,1.0
40,Brooklyn,2020-03,2288.45,2411.41,1.0
40,Brooklyn,2020-04,2297.66,2406.08,1.0
40,Brooklyn,2020-05,2320.15,2417.32,1.0
40,Brooklyn,2020-06,2271.61,2406.73,1.0
40,Brooklyn,2020-07,2261.19,2408.54,1.0
40,Brooklyn,2020-08,2214.29,2378.21,1.0
40,Brooklyn,2020-09,2119.61,2345.38,1.0
40,Brooklyn,2020-10,2091.19,2305.24,1.0
40,Brooklyn,2020-11,2023.48,2280.7,1.0
40,Brooklyn,2020-12,2003.59,2249.35,1.0
40,Brooklyn,2021-01,1998.9,2206.47,1.0
40,Brooklyn,2021-02,2016.32,2204.21,1.0
40,Brooklyn,2021-03,2027.26,2233.8,1.0
40,Brooklyn,2021-04,2018.48,2275.1,1.0
40,Brooklyn,2021-05,2115.46,2301.02,1.0
40,Brooklyn,2021-06,2150.3,2322.73,1.0
40,Brooklyn,2021-07,2214.46,2354.68,1.0
40,Brooklyn,2021-08,2238.88,2375.1,1.0
40,Brooklyn,2021-09,2290.8,2396.84,1.0
40,Brooklyn,2021-10,2285.08,2402.5,1.0
40,Brooklyn,2021-11,2293.59,2411.93,1.0
40,Brooklyn,2021-12,2257.56,2418.9,1.0
40,Brooklyn,2022-01,2339.65,2439.33,1.0
40,Brooklyn,2022-02,2395.22,2470.57,1.0
40,Brooklyn,2022-03,2463.06,2510.09,1.0
40,Brooklyn,2022-04,2465.7,2541.31,1.0
40,Brooklyn,2022-05,2525.66,2591.71,1.0
40,Brooklyn,2022-06,2675.58,2645.66,1.0
40,Brooklyn,2022-07,2757.25,2688.7,1.0
40,Brooklyn,2022-08,2713.23,2709.87,1.0
40,Brooklyn,2022-09,2715.12,2726.56,1.0
40,Brooklyn,2022-10,2663.5,2741.54,1.0
40,Brooklyn,2022-11,2607.31,2730.7,1.0
40,Brooklyn,2022-12,2593.58,2700.39,1.0
40,Brooklyn,2023-01,2660.06,2691.51,1.0
40,Brooklyn,2023-02,2634.12,2694.42,1.0
40,Brooklyn,2023-03,2677.32,2713.18,1.0
40,Brooklyn,2023-04,2723.29,2730.72,1.0
40,Brooklyn,2023-05,2814.16,2766.42,1.0
40,Brooklyn,2023-06,2811.23,2791.38,1.0
40,Brooklyn,2023-07,2796.2,2812.35,1.0
40,Brooklyn,2023-08,2823.08,2815.64,1.0
40,Brooklyn,2023-09,2787.15,2815.73,1.0
40,Brooklyn,2023-10,2799.2,2810.11,1.0
40,Brooklyn,2023-11,2776.85,2792.51,1.0
40,Brooklyn,2023-12,2772.53,2796.95,1.0
40,Brooklyn,2024-01,2796.96,2798.12,1.0
40,Brooklyn,2024-02,2822.29,2819.86,1.0
40,Brooklyn,2024-03,2804.95,2811.49,1.0
40,Brooklyn,2024-04,2864.06,2824.38,1.0
40,Brooklyn,2024-05,2919.04,2839.43,1.0
40,Brooklyn,2024-06,2897.57,2879.38,1.0
40,Brooklyn,2024-07,2886.33,2900.83,1.0
40,Brooklyn,2024-08,2932.38,2901.05,1.0
40,Brooklyn,2024-09,2870.18,2878.88,1.0
40,Brooklyn,2024-10,2812.45,2838.61,1.0
40,Brooklyn,2024-11,2821.46,2841.54,1.0
40,Brooklyn,2024-12,2818.73,2823.72,1.0
40,Brooklyn,2025-01,2857.14,2846.1,1.0
40,Brooklyn,2025-02,2826.49,2844.81,1.0
40,Brooklyn,2025-03,2858.34,2876.67,1.0
40,Brooklyn,2025-04,2893.06,2891.94,1.0
40,Brooklyn,2025-05,2972.42,2929.46,1.0
40,Brooklyn,2025-06,3014.45,2966.06,1.0
40,Brooklyn,2025-07,3061.73,3003.37,1.0
40,Brooklyn,2025-08,3092.49,3017.33,1.0
40,Brooklyn,2025-09,3051.95,3037.06,1.0
40,Brooklyn,2025-10,3026.41,3058.09,1.0
40,Brooklyn,2025-11,2920.26,3026.4,1.0
40,Brooklyn,2025-12,2910.71,3015.91,1.0
40,Brooklyn,2026-01,2918.09,2972.9,1.0
40,Brooklyn,2026-02,2977.57,2996.16,1.0
40,Brooklyn,2026-03,3013.2,2998.37,1.0
40,Brooklyn,2026-04,3043.05,3024.34,1.0
40,Brooklyn,2026-05,3097.29,3043.93,1.0
40,Brooklyn,2026-06,3130.78,,1.0
41,Brooklyn,2017-01,2006.76,2070.9,1.0
41,Brooklyn,2017-02,2040.61,2068.84,1.0
41,Brooklyn,2017-03,1998.03,2078.23,1.0
41,Brooklyn,2017-04,2067.71,2091.43,1.0
41,Brooklyn,2017-05,2030.06,2098.92,1.0
41,Brooklyn,2017-06,2069.13,2130.05,1.0
41,Brooklyn,2017-07,2096.83,2131.19,1.0
41,Brooklyn,2017-08,2100.54,2141.56,1.0
41,Brooklyn,2017-09,2050.46,2135.34,1.0
41,Brooklyn,2017-10,2038.02,2128.12,1.0
41,Brooklyn,2017-11,2012.03,2108.2,1.0
41,Brooklyn,2017-12,1997.83,2103.89,1.0
41,Brooklyn,2018-01,2012.13,2110.29,1.0
41,Brooklyn,2018-02,2034.35,2120.59,1.0
41,Brooklyn,2018-03,2093.55,2108.43,1.0
41,Brooklyn,2018-04,2066.22,2120.76,1.0
41,Brooklyn,2018-05,2116.82,2140.61,1.0
41,Brooklyn,2018-06,2119.1,2175.62,1.0
41,Brooklyn,2018-07,2206.74,2195.38,1.0
41,Brooklyn,2018-08,2223.26,2203.82,1.0
41,Brooklyn,2018-09,2268.1,2211.86,1.0
41,Brooklyn,2018-10,2140.91,2198.21,1.0
41,Brooklyn,2018-11,2186.74,2192.63,1.0
41,Brooklyn,2018-12,2186.84,2172.28,1.0
41,Brooklyn,2019-01,2231.44,2185.24,1.0
41,Brooklyn,2019-02,2170.33,2200.3,1.0
41,Brooklyn,2019-03,2247.69,2208.94,1.0
41,Brooklyn,2019-04,2204.97,2223.56,1.0
41,Brooklyn,2019-05,2246.55,2237.5,1.0
41,Brooklyn,2019-06,2336.67,2263.74,1.0
41,Brooklyn,2019-07,2218.55,2273.96,1.0
41,Brooklyn,2019-08,2211.96,2297.62,1.0
41,Brooklyn,2019-09,2252.23,2319.33,1.0
41,Brooklyn,2019-10,2261.78,2332.76,1.0
41,Brooklyn,2019-11,2215.82,2315.57,1.0
41,Brooklyn,2019-12,2219.1,2298.42,1.0
41,Brooklyn,2020-01,2241.61,2302.81,1.0
41,Brooklyn,2020-02,2249.02,2307.17,1.0
41,Brooklyn,2020-03,2251.6,2336.59,1.0
41,Brooklyn,2020-04,2156.12,2312.39,1.0
41,Brooklyn,2020-05,2212.56,2311.04,1.0
41,Brooklyn,2020-06,2196.04,2275.87,1.0
41,Brooklyn,2020-07,2180.34,2272.61,1.0
41,Brooklyn,2020-08,2264.82,2251.83,1.0
41,Brooklyn,2020-09,2144.09,2215.14,1.0
41,Brooklyn,2020-10,2081.51,2188.38,1.0
41,Brooklyn,2020-11,2158.44,2152.27,1.0
41,Brooklyn,2020-12,2168.07,2144.58,1.0
41,Brooklyn,2021-01,2088.44,2127.05,1.0
41,Brooklyn,2021-02,2037.89,2116.17,1.0
41,Brooklyn,2021-03,2123.26,2137.22,1.0
41,Brooklyn,2021-04,2083.78,2170.32,1.0
41,Brooklyn,2021-05,2133.01,2195.21,1.0
41,Brooklyn,2021-06,2145.31,2201.69,1.0
41,Brooklyn,2021-07,2237.91,2228.69,1.0
41,Brooklyn,2021-08,2235.44,2270.48,1.0
41,Brooklyn,2021-09,2262.96,2319.04,1.0
41,Brooklyn,2021-10,2226.66,2329.53,1.0
41,Brooklyn,2021-11,2266.13,2328.71,1.0
41,Brooklyn,2021-12,2269.72,2334.36,1.0
41,Brooklyn,2022-01,2322.04,2368.51,1.0
41,Brooklyn,2022-02,2351.68,2418.67,1.0
41,Brooklyn,2022-03,2448.45,2315.78,1.0
41,Brooklyn,2022-04,2414.54,2351.27,1.0
41,Brooklyn,2022-05,2509.77,2357.71,1.0
41,Brooklyn,2022-06,2560.5,2416.28,1.0
41,Brooklyn,2022-07,2613.86,2456.1,1.0
41,Brooklyn,2022-08,2599.07,2504.3,1.0
41,Brooklyn,2022-09,2539.95,2527.19,1.0
41,Brooklyn,2022-10,2530.39,2531.1,1.0
41,Brooklyn,2022-11,2535.8,2487.86,1.0
41,Brooklyn,2022-12,2540.46,2466.71,1.0
41,Brooklyn,2023-01,2594.82,2507.04,1.0
41,Brooklyn,2023-02,2698.86,2567.55,1.0
41,Brooklyn,2023-03,2575.14,2596.36,1.0
41,Brooklyn,2023-04,2678.23,2561.86,1.0
41,Brooklyn,2023-05,2780.35,2579.52,1.0
41,Brooklyn,2023-06,2723.02,2595.99,1.0
41,Brooklyn,2023-07,2663.02,2643.93,1.0
41,Brooklyn,2023-08,2728.13,2616.08,1.0
41,Brooklyn,2023-09,2714.47,2617.13,1.0
41,Brooklyn,2023-10,2708.85,2607.85,1.0
41,Brooklyn,2023-11,2711.72,2618.03,1.0
41,Brooklyn,2023-12,2606.79,2599.44,1.0
41,Brooklyn,2024-01,2643.82,2639.87,1.0
41,Brooklyn,2024-02,2757.13,2647.29,1.0
41,Brooklyn,2024-03,2770.28,2701.5,1.0
41,Brooklyn,2024-04,2779.4,2677.73,1.0
41,Brooklyn,2024-05,2832.34,2740.1,1.0
41,Brooklyn,2024-06,2732.37,2805.87,1.0
41,Brooklyn,2024-07,2712.99,2819.56,1.0
41,Brooklyn,2024-08,2880.23,2796.31,1.0
41,Brooklyn,2024-09,2949.94,2746.53,1.0
41,Brooklyn,2024-10,2883.85,2745.78,1.0
41,Brooklyn,2024-11,2912.76,2774.45,1.0
41,Brooklyn,2024-12,2909.56,2765.78,1.0
41,Brooklyn,2025-01,2938.84,2807.07,1.0
41,Brooklyn,2025-02,2875.68,2830.65,1.0
41,Brooklyn,2025-03,2822.79,2862.41,1.0
41,Brooklyn,2025-04,2867.33,2892.92,1.0
41,Brooklyn,2025-05,2883.41,2897.06,1.0
41,Brooklyn,2025-06,2878.47,2905.81,1.0
41,Brooklyn,2025-07,2981.01,2897.85,1.0
41,Brooklyn,2025-08,3044.14,2897.44,1.0
41,Brooklyn,2025-09,3120.47,2868.38,1.0
41,Brooklyn,2025-10,3038.69,2923.02,1.0
41,Brooklyn,2025-11,2809.62,2935.06,1.0
41,Brooklyn,2025-12,2878.92,3040.47,1.0
41,Brooklyn,2026-01,2895.82,3010.01,1.0
41,Brooklyn,2026-02,2921.12,3017.33,1.0
41,Brooklyn,2026-03,2934.85,2960.14,1.0
41,Brooklyn,2026-04,3104.58,2961.72,1.0
41,Brooklyn,2026-05,3127.36,3030.37,1.0
41,Brooklyn,2026-06,3025.72,,1.0
42,Brooklyn,2017-01,2007.51,2072.31,1.0
42,Brooklyn,2017-02,1971.08,2057.52,1.0
42,Brooklyn,2017-03,1953.54,2063.91,1.0
42,Brooklyn,2017-04,2056.08,2074.0,1.0
42,Brooklyn,2017-05,2086.29,2059.3,1.0
42,Brooklyn,2017-06,2076.74,2081.38,1.0
42,Brooklyn,2017-07,2081.31,2081.18,1.0
42,Brooklyn,2017-08,2053.55,2121.18,1.0
42,Brooklyn,2017-09,1995.04,2143.74,1.0
42,Brooklyn,2017-10,1896.89,2167.89,1.0
42,Brooklyn,2017-11,1927.61,2145.48,1.0
42,Brooklyn,2017-12,1994.42,2148.87,1.0
42,Brooklyn,2018-01,2013.59,2122.94,1.0
42,Brooklyn,2018-02,2081.44,2135.76,1.0
42,Brooklyn,2018-03,2140.75,2137.6,1.0
42,Brooklyn,2018-04,2069.83,2205.18,1.0
42,Brooklyn,2018-05,2124.14,2220.88,1.0
42,Brooklyn,2018-06,2135.12,2229.09,1.0
42,Brooklyn,2018-07,2136.93,2199.18,1.0
42,Brooklyn,2018-08,2200.17,2222.73,1.0
42,Brooklyn,2018-09,2162.52,2223.88,1.0
42,Brooklyn,2018-10,2176.81,2205.77,1.0
42,Brooklyn,2018-11,2087.34,2215.19,1.0
42,Brooklyn,2018-12,2161.51,2214.5,1.0
42,Brooklyn,2019-01,2090.77,2242.4,1.0
42,Brooklyn,2019-02,2111.05,2237.36,1.0
42,Brooklyn,2019-03,2120.1,2269.15,1.0
42,Brooklyn,2019-04,2087.34,2243.67,1.0
42,Brooklyn,2019-05,2089.27,2272.4,1.0
42,Brooklyn,2019-06,2164.84,2273.39,1.0
42,Brooklyn,2019-07,2182.49,2317.11,1.0
42,Brooklyn,2019-08,2142.59,2313.21,1.0
42,Brooklyn,2019-09,2192.83,2320.17,1.0
42,Brooklyn,2019-10,2227.5,2317.76,1.0
42,Brooklyn,2019-11,2173.07,2326.57,1.0
42,Brooklyn,2019-12,2177.43,2352.1,1.0
42,Brooklyn,2020-01,2190.04,2376.41,1.0
42,Brooklyn,2020-02,2233.75,2386.71,1.0
42,Brooklyn,2020-03,2250.15,2365.37,1.0
42,Brooklyn,2020-04,2190.81,2371.51,1.0
42,Brooklyn,2020-05,2276.81,2375.51,1.0
42,Brooklyn,2020-06,2185.06,2369.31,1.0
42,Brooklyn,2020-07,2183.44,2338.9,1.0
42,Brooklyn,2020-08,2158.18,2303.72,1.0
42,Brooklyn,2020-09,2168.25,2252.99,1.0
42,Brooklyn,2020-10,2150.84,2201.66,1.0
42,Brooklyn,2020-11,2048.68,2156.22,1.0
42,Brooklyn,2020-12,2103.03,2154.45,1.0
42,Brooklyn,2021-01,2091.27,2057.26,1.0
42,Brooklyn,2021-02,2096.41,2037.73,1.0
42,Brooklyn,2021-03,2137.6,2024.38,1.0
42,Brooklyn,2021-04,2077.43,2110.41,1.0
42,Brooklyn,2021-05,2084.85,2191.12,1.0
42,Brooklyn,2021-06,2093.79,2254.6,1.0
42,Brooklyn,2021-07,2166.74,2325.18,1.0
42,Brooklyn,2021-08,2096.88,2342.36,1.0
42,Brooklyn,2021-09,2175.54,2375.5,1.0
42,Brooklyn,2021-10,2182.54,2410.75,1.0
42,Brooklyn,2021-11,2233.72,2419.07,1.0
42,Brooklyn,2021-12,2288.8,2461.66,1.0
42,Brooklyn,2022-01,2274.84,2469.04,1.0
42,Brooklyn,2022-02,2202.6,2486.67,1.0
42,Brooklyn,2022-03,2230.04,2328.87,1.0
42,Brooklyn,2022-04,2261.77,2365.95,1.0
42,Brooklyn,2022-05,2305.03,2460.9,1.0
42,Brooklyn,2022-06,2374.8,2521.89,1.0
42,Brooklyn,2022-07,2407.2,2525.29,1.0
42,Brooklyn,2022-08,2394.67,2523.12,1.0
42,Brooklyn,2022-09,2376.2,2535.85,1.0
42,Brooklyn,2022-10,2428.51,2561.42,1.0
42,Brooklyn,2022-11,2465.55,2574.24,1.0
42,Brooklyn,2022-12,2459.84,2587.89,1.0
42,Brooklyn,2023-01,2467.34,2610.43,1.0
42,Brooklyn,2023-02,2494.89,2619.54,1.0
42,Brooklyn,2023-03,2503.16,2590.39,1.0
42,Brooklyn,2023-04,2629.71,2605.16,1.0
42,Brooklyn,2023-05,2511.17,2621.28,1.0
42,Brooklyn,2023-06,2591.3,2677.51,1.0
42,Brooklyn,2023-07,2651.52,2699.34,1.0
42,Brooklyn,2023-08,2715.92,2720.93,1.0
42,Brooklyn,2023-09,2731.01,2747.55,1.0
42,Brooklyn,2023-10,2734.39,2733.17,1.0
42,Brooklyn,2023-11,2747.97,2724.61,1.0
42,Brooklyn,2023-12,2758.51,2714.91,1.0
42,Brooklyn,2024-01,2805.21,2750.05,1.0
42,Brooklyn,2024-02,2901.93,2785.58,1.0
42,Brooklyn,2024-03,2787.43,2805.74,1.0
42,Brooklyn,2024-04,2898.75,2791.06,1.0
42,Brooklyn,2024-05,2827.52,2781.4,1.0
42,Brooklyn,2024-06,2826.43,2815.71,1.0
42,Brooklyn,2024-07,2925.06,2812.57,1.0
42,Brooklyn,2024-08,2917.48,2884.86,1.0
42,Brooklyn,2024-09,2949.83,2882.63,1.0
42,Brooklyn,2024-10,3039.85,3050.32,1.0
42,Brooklyn,2024-11,3030.28,3097.37,1.0
42,Brooklyn,2024-12,2961.81,3039.31,1.0
42,Brooklyn,2025-01,2950.95,2982.43,1.0
42,Brooklyn,2025-02,2951.85,2970.22,1.0
42,Brooklyn,2025-03,2772.32,3054.39,1.0
42,Brooklyn,2025-04,2767.13,3034.69,1.0
42,Brooklyn,2025-05,2753.78,2961.44,1.0
42,Brooklyn,2025-06,2879.84,3017.04,1.0
42,Brooklyn,2025-07,2971.32,3051.37,1.0
42,Brooklyn,2025-08,2952.69,3070.87,1.0
42,Brooklyn,2025-09,2999.88,3121.05,1.0
42,Brooklyn,2025-10,3097.41,3195.46,1.0
42,Brooklyn,2025-11,3123.68,3245.57,1.0
42,Brooklyn,2025-12,3074.97,3197.2,1.0
42,Brooklyn,2026-01,2925.02,3173.21,1.0
42,Brooklyn,2026-02,2926.52,3172.11,1.0
42,Brooklyn,2026-03,2968.83,3168.85,1.0
42,Brooklyn,2026-04,3017.74,3176.13,1.0
42,Brooklyn,2026-05,3116.6,3233.33,1.0
42,Brooklyn,2026-06,3221.23,,1.0
43,Brooklyn,2017-01,1953.21,,1.0
43,Brooklyn,2017-02,1923.12,,1.0
43,Brooklyn,2017-03,1850.77,,1.0
43,Brooklyn,2017-04,1823.61,,1.0
43,Brooklyn,2017-05,1777.1,,1.0
43,Brooklyn,2017-06,1844.8,,1.0
43,Brooklyn,2017-07,1813.7,,1.0
43,Brooklyn,2017-08,1845.5,,1.0
43,Brooklyn,2017-09,1817.64,,1.0
43,Brooklyn,2017-10,1775.72,,1.0
43,Brooklyn,2017-11,1832.11,,1.0
43,Brooklyn,2017-12,1817.61,,1.0
43,Brooklyn,2018-01,1765.75,1840.48,1.0
43,Brooklyn,2018-02,1787.88,1856.98,1.0
43,Brooklyn,2018-03,1823.69,1871.78,1.0
43,Brooklyn,2018-04,1854.94,1862.88,1.0
43,Brooklyn,2018-05,1936.41,1891.43,1.0
43,Brooklyn,2018-06,1888.97,1909.17,1.0
43,Brooklyn,2018-07,1819.25,1907.82,1.0
43,Brooklyn,2018-08,1882.41,1880.58,1.0
43,Brooklyn,2018-09,1850.15,1869.47,1.0
43,Brooklyn,2018-10,1922.73,1862.73,1.0
43,Brooklyn,2018-11,1892.06,1864.45,1.0
43,Brooklyn,2018-12,1867.99,1878.96,1.0
43,Brooklyn,2019-01,1829.16,1960.96,1.0
43,Brooklyn,2019-02,1856.69,2009.85,1.0
43,Brooklyn,2019-03,1883.61,1937.02,1.0
43,Brooklyn,2019-04,1812.09,1943.22,1.0
43,Brooklyn,2019-05,1895.55,1921.14,1.0
43,Brooklyn,2019-06,1807.08,1919.32,1.0
43,Brooklyn,2019-07,1830.38,1933.6,1.0
43,Brooklyn,2019-08,1818.29,1936.45,1.0
43,Brooklyn,2019-09,1829.17,1930.6,1.0
43,Brooklyn,2019-10,1894.72,1936.3,1.0
43,Brooklyn,2019-11,1851.92,1930.06,1.0
43,Brooklyn,2019-12,1840.17,1957.1,1.0
43,Brooklyn,2020-01,1980.59,1958.45,1.0
43,Brooklyn,2020-02,1996.41,1964.39,1.0
43,Brooklyn,2020-03,1964.94,1972.64,1.0
43,Brooklyn,2020-04,1836.74,1921.71,1.0
43,Brooklyn,2020-05,1805.82,1968.3,1.0
43,Brooklyn,2020-06,1823.5,1933.94,1.0
43,Brooklyn,2020-07,1811.18,1937.29,1.0
43,Brooklyn,2020-08,1864.85,1959.1,1.0
43,Brooklyn,2020-09,1839.24,1970.71,1.0
43,Brooklyn,2020-10,1774.34,1975.05,1.0
43,Brooklyn,2020-11,1743.68,1947.02,1.0
43,Brooklyn,2020-12,1704.19,1959.61,1.0
43,Brooklyn,2021-01,1672.23,1953.9,1.0
43,Brooklyn,2021-02,1713.52,1975.05,1.0
43,Brooklyn,2021-03,1774.45,1946.49,1.0
43,Brooklyn,2021-04,1747.43,1960.13,1.0
43,Brooklyn,2021-05,1778.36,1960.04,1.0
43,Brooklyn,2021-06,1798.6,1977.17,1.0
43,Brooklyn,2021-07,1779.48,1980.56,1.0
43,Brooklyn,2021-08,1811.22,2008.43,1.0
43,Brooklyn,2021-09,1850.65,2032.37,1.0
43,Brooklyn,2021-10,1849.3,2038.03,1.0
43,Brooklyn,2021-11,1853.18,2026.58,1.0
43,Brooklyn,2021-12,1851.14,2054.94,1.0
43,Brooklyn,2022-01,1863.51,2069.24,1.0
43,Brooklyn,2022-02,1950.11,2110.68,1.0
43,Brooklyn,2022-03,1974.46,2118.18,1.0
43,Brooklyn,2022-04,2131.15,2127.42,1.0
43,Brooklyn,2022-05,2087.97,2127.8,1.0
43,Brooklyn,2022-06,2171.35,2113.65,1.0
43,Brooklyn,2022-07,2151.7,2168.37,1.0
43,Brooklyn,2022-08,2164.77,2209.75,1.0
43,Brooklyn,2022-09,2057.09,2252.33,1.0
43,Brooklyn,2022-10,2096.8,2260.64,1.0
43,Brooklyn,2022-11,2186.96,2256.29,1.0
43,Brooklyn,2022-12,2314.43,2251.95,1.0
43,Brooklyn,2023-01,2367.68,2249.9,1.0
43,Brooklyn,2023-02,2338.08,2203.43,1.0
43,Brooklyn,2023-03,2308.91,2316.74,1.0
43,Brooklyn,2023-04,2271.69,2197.19,1.0
43,Brooklyn,2023-05,2235.11,2194.87,1.0
43,Brooklyn,2023-06,2268.99,2198.36,1.0
43,Brooklyn,2023-07,2372.49,2232.76,1.0
43,Brooklyn,2023-08,2294.6,2250.31,1.0
43,Brooklyn,2023-09,2425.98,2281.7,1.0
43,Brooklyn,2023-10,2314.12,2284.35,1.0
43,Brooklyn,2023-11,2199.57,2297.25,1.0
43,Brooklyn,2023-12,2307.71,2316.93,1.0
43,Brooklyn,2024-01,2452.2,2332.02,1.0
43,Brooklyn,2024-02,2553.28,2355.78,1.0
