bin,base_bbl,address,construction_year,yearbuilt,bldgclass,landuse,is_apartment,res_units,unitstotal,numbldgs,assesstot,dob_is_apartment,dob_dwelling_units,dob_first_filed,dob_nb_filed,dob_nb_signoff,n_dob_filings,has_dob_record,the_geom_wkt
2014053,2031860010,2184 JEROME AVENUE,1920.0,1920.0,K1,5,False,0.0,1.0,1.0,338400.0,False,,2017-07-12,,,3.0,True,"MULTIPOLYGON (((-73.904417 40.856542, -73.904495 40.856415, -73.904557 40.856437, -73.904637 40.856465, -73.904718 40.856493, -73.904798 40.856522, -73.904819 40.856529, -73.904774 40.856602, -73.904741 40.856656, -73.904675 40.856633, -73.904588 40.856602, -73.904502 40.856572, -73.904417 40.856542)))"
2014054,2031860012,2190 JEROME AVENUE,1920.0,1920.0,I5,8,False,0.0,1.0,1.0,574650.0,False,,2017-03-29,,,10.0,True,"MULTIPOLYGON (((-73.904303 40.856729, -73.904367 40.856624, -73.904417 40.856542, -73.904502 40.856572, -73.904588 40.856602, -73.904675 40.856633, -73.904741 40.856656, -73.904626 40.856843, -73.904608 40.856837, -73.904515 40.856804, -73.904422 40.856771, -73.904329 40.856739, -73.904303 40.856729)))"
2014055,2031860017,2218 JEROME AVENUE,1928.0,1928.0,G1,10,False,0.0,1.0,1.0,708750.0,False,0.0,2010-04-01,,,3.0,True,"MULTIPOLYGON (((-73.904303 40.856729, -73.904329 40.856739, -73.904422 40.856771, -73.904515 40.856804, -73.904608 40.856837, -73.904626 40.856843, -73.904593 40.856898, -73.904403 40.857208, -73.904388 40.857203, -73.904288 40.857168, -73.904198 40.857136, -73.904154 40.857121, -73.904154 40.857121, -73.904093 40.857099, -73.90408 40.857095, -73.904119 40.857031, -73.904303 40.856729)))"
2014059,2031860041,2230 JEROME AVENUE,1920.0,1920.0,K1,5,False,0.0,5.0,1.0,347850.0,False,1.0,2004-03-08,,,7.0,True,"MULTIPOLYGON (((-73.903981 40.857383, -73.903959 40.857376, -73.90393 40.857366, -73.903916 40.857361, -73.903986 40.857246, -73.903987 40.857244, -73.903996 40.857247, -73.904053 40.857266, -73.904137 40.857296, -73.904214 40.857323, -73.904314 40.857358, -73.904242 40.857475, -73.904165 40.857448, -73.904083 40.857419, -73.904011 40.857394, -73.903981 40.857383)))"
2014060,2031860044,2240 JEROME AVENUE,1942.0,1942.0,M1,8,False,0.0,1.0,1.0,349200.0,False,,2018-02-22,,,2.0,True,"MULTIPOLYGON (((-73.903866 40.857572, -73.903947 40.857439, -73.903981 40.857383, -73.904011 40.857394, -73.904083 40.857419, -73.904165 40.857448, -73.904242 40.857475, -73.904128 40.857664, -73.904051 40.857637, -73.903949 40.857601, -73.903866 40.857572)))"
2014061,2031860047,2242 JEROME AVENUE,1949.0,1949.0,K1,5,False,0.0,1.0,1.0,207000.0,False,0.0,2008-05-29,,,3.0,True,"MULTIPOLYGON (((-73.903866 40.857572, -73.903949 40.857601, -73.904051 40.857637, -73.904128 40.857664, -73.904106 40.857699, -73.90409 40.857725, -73.90409 40.857725, -73.903997 40.857692, -73.903817 40.857629, -73.903801 40.857623, -73.903795 40.857621, -73.903818 40.857583, -73.903832 40.85756, -73.903835 40.857561, -73.903851 40.857567, -73.903866 40.857572)))"
2014062,2031860049,2246 JEROME AVENUE,1927.0,1927.0,W1,8,False,0.0,1.0,1.0,1322550.0,False,,2001-02-13,,,5.0,True,"MULTIPOLYGON (((-73.903477 40.858091, -73.903472 40.858089, -73.903496 40.858049, -73.903659 40.857781, -73.90367 40.857784, -73.903698 40.857794, -73.903727 40.857746, -73.903744 40.857718, -73.903842 40.857753, -73.903867 40.857762, -73.903887 40.857728, -73.903937 40.857746, -73.904053 40.857787, -73.904014 40.857851, -73.903927 40.857993, -73.903799 40.858204, -73.903778 40.858196, -73.90354 40.858113, -73.903477 40.858091)))"
2014063,2031860055,2262 JEROME AVENUE,1920.0,1920.0,K1,5,False,0.0,1.0,1.0,505800.0,False,,2002-07-31,,,6.0,True,"MULTIPOLYGON (((-73.903351 40.858298, -73.903477 40.858091, -73.90354 40.858113, -73.903778 40.858196, -73.903799 40.858204, -73.903673 40.858411, -73.903605 40.858387, -73.903366 40.858304, -73.903351 40.858298)))"
2014064,2031860059,2274 JEROME AVENUE,1920.0,1920.0,K1,5,False,0.0,9.0,1.0,1197000.0,False,0.0,2002-11-22,,,13.0,True,"MULTIPOLYGON (((-73.903241 40.858466, -73.903306 40.85836, -73.903311 40.858362, -73.903351 40.858298, -73.903366 40.858304, -73.903605 40.858387, -73.903673 40.858411, -73.903571 40.858578, -73.903569 40.858581, -73.903466 40.858545, -73.903322 40.858494, -73.903241 40.858466)))"
2014080,2031870001,2300 JEROME AVENUE,1931.0,1931.0,K1,5,False,0.0,4.0,1.0,924750.0,False,1.0,2004-06-04,,,11.0,True,"MULTIPOLYGON (((-73.903091 40.858747, -73.903083 40.858744, -73.903107 40.858705, -73.903158 40.858622, -73.903171 40.858626, -73.903287 40.858667, -73.903435 40.858719, -73.903475 40.858733, -73.903475 40.858733, -73.903401 40.858856, -73.903371 40.858845, -73.903216 40.858791, -73.903091 40.858747)))"
2014081,2031870003,2304 JEROME AVENUE,1920.0,1920.0,G1,10,False,0.0,1.0,1.0,210150.0,False,,,,,,False,"MULTIPOLYGON (((-73.903091 40.858747, -73.903216 40.858791, -73.903371 40.858845, -73.903401 40.858856, -73.90337 40.858907, -73.90333 40.858971, -73.903305 40.858963, -73.903134 40.858902, -73.903021 40.858863, -73.903091 40.858747)))"
2014083,2031870007,2314 JEROME AVENUE,1922.0,1922.0,D1,3,True,20.0,20.0,1.0,2238750.0,True,20.0,2005-04-05,,,20.0,True,"MULTIPOLYGON (((-73.903029 40.859166, -73.90302 40.859163, -73.902888 40.859116, -73.902963 40.858994, -73.903134 40.859054, -73.903255 40.859096, -73.903197 40.859191, -73.90318 40.859219, -73.903166 40.859214, -73.903029 40.859166)))"
2014084,2031870009,2318 JEROME AVENUE,1967.0,1967.0,GW,5,False,0.0,1.0,1.0,358200.0,False,,2003-06-06,,,7.0,True,"MULTIPOLYGON (((-73.902735 40.859448, -73.902728 40.859446, -73.902665 40.859549, -73.902607 40.859529, -73.90267 40.859425, -73.902664 40.859423, -73.90266 40.859422, -73.902697 40.859361, -73.902716 40.85933, -73.902818 40.859162, -73.902854 40.859104, -73.902868 40.859109, -73.902888 40.859116, -73.90302 40.859163, -73.903029 40.859166, -73.902993 40.859224, -73.902899 40.859379, -73.903049 40.859431, -73.902959 40.859579, -73.902809 40.859526, -73.902836 40.859483, -73.902811 40.859475, -73.902735 40.859448)))"
2014085,2031870018,2340 JEROME AVENUE,2009.0,2009.0,G3,7,False,0.0,1.0,1.0,785250.0,False,1.0,2002-09-06,2002-09-06,,15.0,True,"MULTIPOLYGON (((-73.902385 40.860154, -73.902388 40.86015, -73.902344 40.860134, -73.902388 40.86006, -73.902422 40.860072, -73.902427 40.860063, -73.902515 40.860086, -73.902582 40.860117, -73.902578 40.860124, -73.902616 40.860137, -73.902569 40.860215, -73.902569 40.860215, -73.902568 40.860218, -73.902543 40.860209, -73.902385 40.860154)))"
2094672,2031870025,2360 JEROME AVENUE,1928.0,1928.0,K1,5,False,0.0,7.0,1.0,523800.0,False,,2005-10-25,,,2.0,True,"MULTIPOLYGON (((-73.902193 40.860216, -73.902223 40.860166, -73.902276 40.860185, -73.902337 40.860206, -73.902371 40.860149, -73.902385 40.860154, -73.902543 40.860209, -73.902568 40.860218, -73.902533 40.860275, -73.902426 40.860454, -73.902425 40.860455, -73.902402 40.860447, -73.902324 40.86042, -73.902229 40.860387, -73.902221 40.860385, -73.902221 40.860385, -73.902129 40.860353, -73.902114 40.860348, -73.902124 40.86033, -73.902193 40.860216)))"
2014149,2031920034,10 WEST 181 STREET,1920.0,1920.0,G1,10,False,0.0,1.0,1.0,379350.0,False,,2010-07-28,,,5.0,True,"MULTIPOLYGON (((-73.90625 40.855732, -73.906257 40.855719, -73.906261 40.85572, -73.906263 40.855721, -73.906263 40.855721, -73.906264 40.855721, -73.906264 40.855721, -73.906266 40.855722, -73.906296 40.85573, -73.906333 40.85574, -73.906375 40.855752, -73.906513 40.855789, -73.906579 40.855807, -73.906579 40.855807, -73.906535 40.855855, -73.906502 40.855892, -73.90647 40.855926, -73.9064 40.856003, -73.906392 40.856, -73.906299 40.855967, -73.906189 40.855929, -73.906141 40.855912, -73.906141 40.855912, -73.906146 40.855905, -73.906186 40.855837, -73.906229 40.855766, -73.906245 40.855739, -73.906249 40.855733, -73.90625 40.855732)))"
2014150,2031920042,2131 JEROME AVENUE,1931.0,1931.0,G1,10,False,0.0,1.0,1.0,521100.0,False,,,,,,False,"MULTIPOLYGON (((-73.90625 40.855537, -73.906268 40.855517, -73.906291 40.85553, -73.906295 40.855532, -73.906312 40.85554, -73.906311 40.855541, -73.906309 40.855544, -73.906319 40.855549, -73.906326 40.855553, -73.906332 40.855556, -73.906339 40.85556, -73.906347 40.855564, -73.906356 40.855569, -73.906334 40.855592, -73.906313 40.855615, -73.906309 40.85562, -73.906305 40.855625, -73.9063 40.85563, -73.906296 40.855634, -73.906293 40.855637, -73.90629 40.855641, -73.906235 40.855701, -73.906232 40.855704, -73.906232 40.855705, -73.90622 40.855699, -73.906193 40.855685, -73.906154 40.855664, -73.90614 40.855657, -73.906183 40.85561, -73.906218 40.855572, -73.90625 40.855537)))"
2101563,2031920050,2123 JEROME AVENUE,1995.0,1995.0,G2,7,False,0.0,1.0,1.0,149400.0,False,,,,,,False,"MULTIPOLYGON (((-73.906295 40.855252, -73.906304 40.855241, -73.906326 40.855217, -73.906328 40.855218, -73.906338 40.855223, -73.906374 40.855242, -73.906409 40.85526, -73.906445 40.855279, -73.90648 40.855297, -73.906504 40.855309, -73.906421 40.855401, -73.90634 40.855491, -73.906333 40.855487, -73.906321 40.855481, -73.906281 40.85546, -73.906247 40.855443, -73.906195 40.855416, -73.906163 40.855399, -73.906196 40.855362, -73.906225 40.855377, -73.906247 40.855388, -73.90629 40.855341, -73.906312 40.855316, -73.906339 40.855286, -73.906288 40.85526, -73.906288 40.85526, -73.906295 40.855252)))"
2101928,2031920144,2124 DAVIDSON AVENUE,1996.0,1996.0,B1,1,False,2.0,2.0,1.0,49920.0,False,,,,,,False,"MULTIPOLYGON (((-73.906461 40.855662, -73.906579 40.855723, -73.906538 40.855769, -73.90642 40.855707, -73.906461 40.855662)))"
2014189,2031950040,9 WEST 181 STREET,1920.0,1920.0,O2,5,False,0.0,2.0,1.0,561600.0,False,1.0,2002-05-07,,,27.0,True,"MULTIPOLYGON (((-73.905879 40.856211, -73.905909 40.856162, -73.905982 40.85604, -73.906058 40.856066, -73.906174 40.856106, -73.906287 40.856145, -73.906307 40.856152, -73.906238 40.856266, -73.906238 40.856266, -73.906214 40.856307, -73.906159 40.856399, -73.906158 40.856398, -73.906048 40.85636, -73.905937 40.856322, -73.905834 40.856286, -73.905835 40.856285, -73.905879 40.856211)))"
2014195,2031950061,10 WEST 182 STREET,1927.0,1927.0,C1,2,True,46.0,46.0,1.0,860850.0,True,46.0,2006-01-25,,,4.0,True,"MULTIPOLYGON (((-73.905308 40.857067, -73.905275 40.857057, -73.905265 40.857075, -73.905257 40.857079, -73.90524 40.857105, -73.905224 40.85711, -73.905198 40.857153, -73.905183 40.857148, -73.905113 40.857124, -73.90507 40.857109, -73.905116 40.857032, -73.905157 40.857046, -73.905161 40.857048, -73.905187 40.857006, -73.905201 40.856981, -73.905156 40.856965, -73.905199 40.856894, -73.905261 40.856916, -73.905325 40.856938, -73.905325 40.856939, -73.905295 40.856988, -73.905329 40.857, -73.905347 40.856995, -73.905372 40.856954, -73.905384 40.856959, -73.905441 40.856979, -73.905497 40.856998, -73.905525 40.857008, -73.905481 40.857079, -73.905442 40.857066, -73.905437 40.857064, -73.905397 40.85713, -73.905397 40.85713, -73.905442 40.857145, -73.905395 40.857222, -73.90535 40.857206, -73.905296 40.857187, -73.905266 40.857177, -73.905293 40.857134, -73.905288 40.857123, -73.905305 40.857096, -73.905303 40.857087, -73.905313 40.857068, -73.905308 40.857067)))"
2014196,2031950066,2195 JEROME AVENUE,1951.0,1951.0,G1,10,False,0.0,2.0,1.0,254250.0,False,,2013-08-02,,,2.0,True,"MULTIPOLYGON (((-73.904943 40.856988, -73.905056 40.856806, -73.905092 40.856819, -73.905156 40.856842, -73.905204 40.856859, -73.905146 40.856952, -73.905113 40.857006, -73.905127 40.857011, -73.905067 40.857109, -73.905067 40.857109, -73.905036 40.857099, -73.905025 40.857095, -73.904956 40.85707, -73.904904 40.857051, -73.904943 40.856988)))"
2014197,2031950069,2181 JEROME AVENUE,1920.0,1920.0,E7,6,False,0.0,1.0,1.0,1548000.0,False,,2013-03-05,,,6.0,True,"MULTIPOLYGON (((-73.905157 40.856639, -73.905207 40.856557, -73.905243 40.85657, -73.905301 40.85659, -73.905377 40.856617, -73.905456 40.856645, -73.905531 40.856671, -73.905526 40.85668, -73.905497 40.856726, -73.905381 40.856916, -73.905346 40.856903, -73.905287 40.856882, -73.905223 40.85686, -73.905159 40.856837, -73.905095 40.856815, -73.905057 40.856801, -73.905157 40.856639)))"
2116591,2031950083,2 CLINTON PLACE,2008.0,2008.0,O7,5,False,0.0,2.0,1.0,173250.0,False,,2007-10-23,2007-10-23,2008-10-03 00:00:00,2.0,True,"MULTIPOLYGON (((-73.905524 40.856478, -73.905641 40.85628, -73.905658 40.856286, -73.905762 40.856322, -73.905645 40.856519, -73.905524 40.856478)))"
2118334,2031950084,2175 JEROME AVENUE,2008.0,2008.0,K1,5,False,0.0,5.0,1.0,404550.0,False,,2007-10-23,2007-10-23,2008-11-05 00:00:00,2.0,True,"MULTIPOLYGON (((-73.905427 40.856207, -73.905444 40.856213, -73.905553 40.85625, -73.905641 40.85628, -73.905524 40.856478, -73.90531 40.856405, -73.905427 40.856207)))"
2014200,2031950090,2165 JEROME AVENUE,1922.0,1922.0,E7,6,False,0.0,1.0,1.0,3561300.0,False,1.0,2000-11-09,,,8.0,True,"MULTIPOLYGON (((-73.905762 40.856322, -73.905658 40.856286, -73.905641 40.85628, -73.905553 40.85625, -73.905444 40.856213, -73.905427 40.856207, -73.905531 40.856093, -73.905625 40.856126, -73.905731 40.856162, -73.905836 40.856198, -73.905839 40.856199, -73.905768 40.856319, -73.905765 40.856323, -73.905762 40.856322)))"
2014201,2031950092,2151 JEROME AVENUE,1920.0,1920.0,M9,8,False,0.0,3.0,1.0,248850.0,False,,2003-02-04,,,1.0,True,"MULTIPOLYGON (((-73.905982 40.85604, -73.905909 40.856162, -73.905879 40.856211, -73.905837 40.856197, -73.905732 40.856161, -73.905627 40.856124, -73.905532 40.856092, -73.905545 40.856077, -73.905675 40.855934, -73.905774 40.855968, -73.905879 40.856004, -73.905975 40.856037, -73.905982 40.85604)))"
2014208,2031960036,2231 JEROME AVENUE,1920.0,1920.0,K1,5,False,0.0,2.0,1.0,445950.0,False,,2009-07-23,,,2.0,True,"MULTIPOLYGON (((-73.904551 40.857625, -73.904582 40.857573, -73.904621 40.857586, -73.904685 40.857608, -73.904753 40.857631, -73.904823 40.857654, -73.904893 40.857678, -73.90491 40.857684, -73.904835 40.857811, -73.904793 40.857797, -73.904727 40.857775, -73.904667 40.857755, -73.904603 40.857733, -73.904528 40.857708, -73.904511 40.857702, -73.904555 40.857627, -73.904551 40.857625)))"
2014209,2031960038,2201 JEROME AVENUE,1941.0,1941.0,D7,4,True,61.0,65.0,1.0,1910700.0,True,61.0,2007-02-06,,,4.0,True,"MULTIPOLYGON (((-73.904855 40.857617, -73.904785 40.857592, -73.904775 40.857608, -73.904772 40.857607, -73.904704 40.857583, -73.904679 40.857574, -73.904685 40.857564, -73.904668 40.857558, -73.904724 40.857467, -73.904783 40.857487, -73.90482 40.8575, -73.904845 40.857459, -73.904816 40.857448, -73.90475 40.857425, -73.904758 40.857411, -73.904785 40.857367, -73.904798 40.857371, -73.904863 40.857394, -73.904881 40.857401, -73.904908 40.857358, -73.904902 40.857356, -73.904841 40.857334, -73.904811 40.857324, -73.904861 40.857243, -73.904876 40.857222, -73.904886 40.857226, -73.904953 40.85725, -73.905007 40.857269, -73.905063 40.857289, -73.905091 40.857299, -73.905106 40.857305, -73.905076 40.857355, -73.905068 40.857367, -73.90509 40.857375, -73.905043 40.85745, -73.905006 40.857437, -73.904982 40.857428, -73.904962 40.857462, -73.904961 40.857462, -73.90496 40.857463, -73.904959 40.857464, -73.904958 40.857465, -73.904957 40.857465, -73.904956 40.857466, -73.904955 40.857466, -73.904953 40.857467, -73.904951 40.857467, -73.90495 40.857467, -73.904949 40.857467, -73.904947 40.857467, -73.904946 40.857467, -73.904939 40.857464, -73.904931 40.857478, -73.904963 40.857489, -73.905009 40.857506, -73.904971 40.857568, -73.90495 40.85756, -73.904904 40.857634, -73.904855 40.857617)))"
2014222,2031960081,2261 JEROME AVENUE,1920.0,1920.0,K1,5,False,0.0,9.0,1.0,1034100.0,True,15.0,2000-11-17,,,9.0,True,"MULTIPOLYGON (((-73.904129 40.858328, -73.904264 40.858097, -73.904321 40.858116, -73.904417 40.858148, -73.904512 40.858181, -73.904564 40.858198, -73.90459 40.858207, -73.904558 40.858262, -73.904548 40.858259, -73.904492 40.85824, -73.904462 40.858291, -73.904506 40.858306, -73.904422 40.85845, -73.904357 40.858428, -73.904261 40.858395, -73.904158 40.85836, -73.904136 40.858353, -73.904129 40.858328)))"
2014223,2031960086,5 BUCHANAN PLACE,1941.0,1941.0,D1,3,True,51.0,51.0,1.0,739350.0,True,51.0,2006-08-24,,,4.0,True,"MULTIPOLYGON (((-73.904498 40.858029, -73.904473 40.85802, -73.904412 40.858119, -73.904336 40.858092, -73.904281 40.858073, -73.904414 40.857853, -73.904417 40.857848, -73.904419 40.857849, -73.904498 40.857877, -73.904552 40.857896, -73.904508 40.857967, -73.904534 40.857977, -73.904565 40.857988, -73.904609 40.857916, -73.904633 40.857924, -73.904688 40.857943, -73.904743 40.857963, -73.904746 40.857964, -73.904702 40.858036, -73.904679 40.858028, -73.904672 40.858026, -73.90459 40.858161, -73.904577 40.858157, -73.904537 40.858143, -73.904483 40.858124, -73.904533 40.858041, -73.904498 40.858029)))"
2014234,2031970029,2289 JEROME AVENUE,1920.0,1920.0,K2,5,False,0.0,2.0,1.0,1029600.0,False,,2000-02-02,,,26.0,True,"MULTIPOLYGON (((-73.90387 40.858743, -73.903891 40.858751, -73.903974 40.85878, -73.904058 40.85881, -73.904093 40.858822, -73.90414 40.858838, -73.904199 40.858859, -73.904098 40.859024, -73.904047 40.859107, -73.904046 40.859109, -73.903965 40.85908, -73.903867 40.859046, -73.903764 40.859009, -73.903718 40.858993, -73.903719 40.85899, -73.90387 40.858743)))"
2014235,2031970033,2285 JEROME AVENUE,1928.0,1928.0,Y1,8,False,0.0,1.0,1.0,365400.0,False,0.0,2000-12-13,,,19.0,True,"MULTIPOLYGON (((-73.90387 40.858743, -73.903947 40.858618, -73.904026 40.858646, -73.904159 40.858693, -73.904275 40.858734, -73.904256 40.858766, -73.904248 40.858778, -73.904241 40.85879, -73.904218 40.858782, -73.904173 40.858766, -73.904188 40.858741, -73.904151 40.858728, -73.904117 40.858784, -73.904093 40.858822, -73.904058 40.85881, -73.903974 40.85878, -73.903891 40.858751, -73.90387 40.858743)))"
2014236,2031970035,1 WEST 183 STREET,1920.0,1920.0,K1,5,False,0.0,7.0,1.0,654750.0,False,1.0,2001-01-12,,,7.0,True,"MULTIPOLYGON (((-73.903947 40.858618, -73.904023 40.858494, -73.904024 40.858493, -73.904149 40.858538, -73.904287 40.858587, -73.904352 40.858609, -73.904275 40.858734, -73.904159 40.858693, -73.904026 40.858646, -73.903947 40.858618)))"
2014277,2031980077,10 WEST 184 STREET,1899.0,1899.0,B2,1,False,2.0,2.0,1.0,41700.0,False,,,,,,False,"MULTIPOLYGON (((-73.90305 40.860585, -73.90308 40.860531, -73.903156 40.860556, -73.903146 40.860574, -73.903083 40.860683, -73.903028 40.860665, -73.903007 40.860658, -73.903008 40.860658, -73.90305 40.860585)))"
2014278,2031980078,2369 JEROME AVENUE,1920.0,1920.0,K1,5,False,0.0,1.0,1.0,683100.0,False,0.0,2020-08-03,,,4.0,True,"MULTIPOLYGON (((-73.902828 40.860452, -73.902847 40.860421, -73.902848 40.860422, -73.903084 40.860504, -73.903034 40.860585, -73.902994 40.860652, -73.902993 40.860654, -73.902877 40.860613, -73.902756 40.860571, -73.90276 40.860565, -73.902828 40.860452)))"
2014279,2031980081,2359 JEROME AVENUE,1963.0,1963.0,K1,5,False,0.0,1.0,1.0,1009800.0,False,0.0,2008-03-05,,,4.0,True,"MULTIPOLYGON (((-73.902984 40.8602, -73.903042 40.860106, -73.903073 40.860117, -73.903237 40.860174, -73.903239 40.86017, -73.903338 40.860205, -73.903372 40.860217, -73.903256 40.860407, -73.903182 40.860529, -73.902854 40.860413, -73.902984 40.8602)))"
2014280,2031980087,2357 JEROME AVENUE,1910.0,1910.0,C4,2,True,4.0,5.0,1.0,384300.0,True,4.0,2007-09-05,,,3.0,True,"MULTIPOLYGON (((-73.90306 40.860056, -73.903086 40.860065, -73.903158 40.860091, -73.903153 40.860099, -73.903172 40.860105, -73.903176 40.860098, -73.903263 40.860129, -73.903238 40.86017, -73.903075 40.860112, -73.90304 40.860099, -73.903034 40.860097, -73.90306 40.860056)))"
2014281,2031980088,2353 JEROME AVENUE,1910.0,1910.0,C4,2,True,5.0,6.0,1.0,396000.0,False,,,,,,False,"MULTIPOLYGON (((-73.903088 40.860011, -73.903095 40.859999, -73.903115 40.859967, -73.903214 40.860002, -73.903208 40.860012, -73.903226 40.860018, -73.903232 40.860009, -73.903319 40.86004, -73.903291 40.860084, -73.903093 40.860013, -73.903088 40.860011)))"
2014282,2031980089,2349 JEROME AVENUE,1910.0,1910.0,S4,4,True,4.0,5.0,1.0,407250.0,False,,2000-03-13,,,5.0,True,"MULTIPOLYGON (((-73.903144 40.859921, -73.903166 40.859886, -73.903173 40.859875, -73.903271 40.85991, -73.903265 40.859921, -73.903283 40.859927, -73.903289 40.859917, -73.903376 40.859948, -73.903348 40.859994, -73.903144 40.859921)))"
2014283,2031980090,2347 JEROME AVENUE,1901.0,1901.0,S4,4,True,4.0,5.0,1.0,393750.0,True,4.0,2003-12-24,,,4.0,True,"MULTIPOLYGON (((-73.903376 40.859948, -73.903289 40.859917, -73.903294 40.859909, -73.903276 40.859903, -73.903271 40.85991, -73.903173 40.859875, -73.903199 40.859832, -73.903423 40.859913, -73.903469 40.859929, -73.903442 40.859972, -73.903378 40.859949, -73.903376 40.859948)))"
2014285,2031980102,2343 JEROME AVENUE,1920.0,1920.0,K1,5,False,0.0,1.0,1.0,558900.0,False,,2016-09-27,,,6.0,True,"MULTIPOLYGON (((-73.90344 40.859453, -73.903561 40.859496, -73.903694 40.859542, -73.903766 40.859568, -73.90374 40.859611, -73.903774 40.859623, -73.903773 40.859625, -73.903686 40.859767, -73.903573 40.859727, -73.903393 40.859663, -73.903326 40.85964, -73.903402 40.859515, -73.90344 40.859453)))"
2014286,2031980105,2301 JEROME AVENUE,1931.0,1931.0,K2,5,False,0.0,1.0,1.0,1318950.0,True,60.0,2003-01-08,,,20.0,True,"MULTIPOLYGON (((-73.90344 40.859453, -73.903491 40.859369, -73.903514 40.859332, -73.903628 40.859145, -73.90363 40.859142, -73.903665 40.859154, -73.903769 40.859191, -73.903892 40.859234, -73.903956 40.859257, -73.903954 40.85926, -73.903766 40.859568, -73.903694 40.859542, -73.903561 40.859496, -73.90344 40.859453)))"
2014291,2031980148,2355 JEROME AVENUE,1910.0,1910.0,S4,4,True,4.0,5.0,1.0,418050.0,False,,,,,,False,"MULTIPOLYGON (((-73.903176 40.860098, -73.903181 40.86009, -73.903163 40.860083, -73.903158 40.860091, -73.903086 40.860065, -73.90306 40.860056, -73.903088 40.860011, -73.903093 40.860013, -73.903291 40.860084, -73.903263 40.860129, -73.903176 40.860098)))"
2014292,2031980149,2351 JEROME AVENUE,1910.0,1910.0,S4,4,True,4.0,5.0,1.0,445500.0,False,,,,,,False,"MULTIPOLYGON (((-73.903232 40.860009, -73.903238 40.859999, -73.90322 40.859993, -73.903214 40.860002, -73.903115 40.859967, -73.903144 40.859921, -73.903348 40.859994, -73.903319 40.86004, -73.903232 40.860009)))"
2014293,2031980150,2345 JEROME AVENUE,1920.0,1920.0,S9,4,False,2.0,5.0,1.0,441000.0,False,2.0,2009-03-18,,,5.0,True,"MULTIPOLYGON (((-73.903199 40.859832, -73.903224 40.859792, -73.90323 40.859783, -73.903237 40.859785, -73.90331 40.859811, -73.90349 40.859876, -73.9035 40.85988, -73.9035 40.85988, -73.903469 40.859929, -73.903423 40.859913, -73.903199 40.859832)))"
