bin,base_bbl,input_list,resolution,last_status_type,address,construction_year,yearbuilt,bldgclass,landuse,is_apartment,res_units,unitstotal,numbldgs,assesstot,dob_is_apartment,dob_dwelling_units,dob_nb_filed,dob_nb_signoff,n_dob_filings,has_dob_record,the_geom_wkt
3088678,3039870013,verified,block_expanded,Constructed,726 LIBERTY AVENUE,1908.0,1908.0,C1,2,True,9.0,9.0,1.0,598500.0,False,,,,,False,"MULTIPOLYGON (((-73.882748 40.676304, -73.882775 40.6763, -73.882761 40.676245, -73.882728 40.676121, -73.882789 40.676111, -73.882815 40.676211, -73.882853 40.676354, -73.882765 40.676368, -73.882748 40.676304)))"
3341486,3039870014,verified,block_expanded,Constructed,728 LIBERTY AVENUE,1925.0,1925.0,S9,4,True,4.0,6.0,1.0,206100.0,True,4.0,2021-10-13,,1.0,True,"MULTIPOLYGON (((-73.882748 40.676304, -73.882765 40.676368, -73.882666 40.676383, -73.882664 40.676376, -73.882638 40.676276, -73.882617 40.676197, -73.882653 40.676192, -73.882662 40.676224, -73.882725 40.676214, -73.882737 40.676258, -73.882748 40.676304)))"
3340283,3039870017,verified,block_expanded,Constructed,742 LIBERTY AVENUE,1935.0,1935.0,E9,6,False,2.0,3.0,3.0,242550.0,False,,,,,False,"MULTIPOLYGON (((-73.882443 40.676227, -73.882483 40.676222, -73.882528 40.676216, -73.882537 40.676257, -73.882542 40.676256, -73.882542 40.676257, -73.88256 40.676334, -73.882568 40.676333, -73.882581 40.676388, -73.882582 40.676391, -73.882486 40.676405, -73.882443 40.676227)))"
3088681,3039870017,verified,block_expanded,Constructed,742 LIBERTY AVENUE,1935.0,1935.0,E9,6,False,2.0,3.0,3.0,242550.0,False,2.0,,,3.0,True,"MULTIPOLYGON (((-73.882334 40.676146, -73.882359 40.676142, -73.88242 40.676134, -73.882436 40.676197, -73.882443 40.676227, -73.882486 40.676405, -73.8824 40.676417, -73.882399 40.676415, -73.882334 40.676146)))"
3342366,3039870017,verified,block_expanded,Constructed,742 LIBERTY AVENUE,1935.0,1935.0,E9,6,False,2.0,3.0,3.0,242550.0,False,,,,,False,"MULTIPOLYGON (((-73.88242 40.676134, -73.882478 40.676126, -73.882482 40.676125, -73.882522 40.676134, -73.882541 40.676214, -73.882528 40.676216, -73.882483 40.676222, -73.882443 40.676227, -73.882436 40.676197, -73.88242 40.676134)))"
3328453,3039870019,verified,block_expanded,Constructed,322 ESSEX STREET,1899.0,1899.0,B9,1,False,2.0,2.0,2.0,28920.0,False,,,,,False,"MULTIPOLYGON (((-73.882478 40.676126, -73.88242 40.676134, -73.882359 40.676142, -73.882334 40.676146, -73.88232 40.676088, -73.88234 40.676085, -73.882464 40.676068, -73.882478 40.676126)))"
3328452,3039870019,verified,block_expanded,Constructed,322 ESSEX STREET,1899.0,1899.0,B9,1,False,2.0,2.0,2.0,28920.0,False,,,,,False,"MULTIPOLYGON (((-73.882641 40.676039, -73.882671 40.676034, -73.882673 40.676043, -73.882686 40.676092, -73.8826 40.676105, -73.882584 40.676047, -73.882641 40.676039)))"
3088682,3039870020,verified,block_expanded,Constructed,328 ESSEX STREET,1920.0,1920.0,B2,1,False,2.0,2.0,1.0,50280.0,False,2.0,,,1.0,True,"MULTIPOLYGON (((-73.88235 40.67602, -73.882436 40.676007, -73.88245 40.676059, -73.882337 40.676077, -73.882318 40.67608, -73.882304 40.676028, -73.88235 40.67602)))"
3088683,3039870021,verified,block_expanded,Constructed,330 ESSEX STREET,1920.0,1920.0,B2,1,False,2.0,2.0,2.0,46860.0,False,,,,,False,"MULTIPOLYGON (((-73.882338 40.675957, -73.882465 40.675938, -73.882474 40.675973, -73.882477 40.675984, -73.882372 40.675999, -73.88235 40.676002, -73.882338 40.675957)))"
3352618,3039870021,verified,block_expanded,Constructed,330 ESSEX STREET,1920.0,1920.0,B2,1,False,2.0,2.0,2.0,46860.0,False,,,,,False,"MULTIPOLYGON (((-73.882562 40.675905, -73.882635 40.675895, -73.882651 40.67596, -73.882606 40.675966, -73.882578 40.67597, -73.882562 40.675905)))"
3088684,3039870022,verified,block_expanded,Constructed,332 ESSEX STREET,1901.0,1901.0,C0,2,True,3.0,3.0,1.0,61080.0,False,,,,,False,"MULTIPOLYGON (((-73.882301 40.675885, -73.88245 40.675864, -73.882463 40.675918, -73.882314 40.675939, -73.882301 40.675885)))"
3088685,3039870023,verified,block_expanded,Constructed,348 ESSEX STREET,1899.0,1899.0,B1,1,False,2.0,2.0,2.0,63780.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.882252 40.675826, -73.882415 40.675801, -73.882429 40.675854, -73.882267 40.675879, -73.882252 40.675826)))"
3401734,3039870023,verified,block_expanded,Constructed,348 ESSEX STREET,1899.0,1899.0,B1,1,False,2.0,2.0,2.0,63780.0,False,,,,,False,"MULTIPOLYGON (((-73.882535 40.675767, -73.882603 40.675758, -73.882619 40.675825, -73.882551 40.675834, -73.882535 40.675767)))"
3088686,3039870024,verified,block_expanded,Constructed,350 ESSEX STREET,1920.0,1920.0,C0,2,True,3.0,3.0,2.0,57420.0,False,,,,,False,"MULTIPOLYGON (((-73.882243 40.675742, -73.88242 40.675715, -73.882435 40.675772, -73.882258 40.675799, -73.882243 40.675742)))"
3352619,3039870024,verified,block_expanded,Constructed,350 ESSEX STREET,1920.0,1920.0,C0,2,True,3.0,3.0,2.0,57420.0,False,,,,,False,"MULTIPOLYGON (((-73.882603 40.675758, -73.882535 40.675767, -73.88252 40.6757, -73.882587 40.675691, -73.882603 40.675758)))"
3088687,3039870025,verified,block_expanded,Constructed,352 ESSEX STREET,1920.0,1920.0,B2,1,False,2.0,2.0,1.0,72120.0,False,,,,,False,"MULTIPOLYGON (((-73.882498 40.675631, -73.882542 40.675625, -73.882545 40.675636, -73.88256 40.675633, -73.882574 40.675689, -73.882422 40.675711, -73.882422 40.675708, -73.882393 40.675712, -73.882382 40.675666, -73.882411 40.675662, -73.88241 40.675659, -73.882502 40.675646, -73.882498 40.675631)))"
3088688,3039870026,verified,block_expanded,Constructed,354 ESSEX STREET,1950.0,1950.0,G0,10,False,1.0,1.0,1.0,11700.0,False,,,,,False,"MULTIPOLYGON (((-73.882542 40.675625, -73.882498 40.675631, -73.882482 40.675565, -73.882549 40.675555, -73.882566 40.675622, -73.882542 40.675625)))"
3380495,3039870028,verified,block_expanded,Constructed,761 GLENMORE AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,2.0,64080.0,False,,,,,False,"MULTIPOLYGON (((-73.882163 40.675457, -73.882246 40.675444, -73.882286 40.675592, -73.882202 40.675605, -73.882163 40.675457)))"
3088689,3039870028,verified,block_expanded,Constructed,761 GLENMORE AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,2.0,64080.0,False,,,,,False,"MULTIPOLYGON (((-73.882246 40.675444, -73.882163 40.675457, -73.882131 40.675337, -73.882215 40.675325, -73.882246 40.675444)))"
3088690,3039870029,verified,block_expanded,Constructed,759 GLENMORE AVENUE,1901.0,1901.0,C3,2,True,4.0,4.0,1.0,151200.0,False,,,,,False,"MULTIPOLYGON (((-73.882239 40.675321, -73.882307 40.675312, -73.882346 40.67547, -73.882278 40.67548, -73.882239 40.675321)))"
3088691,3039870030,verified,block_expanded,Constructed,757 GLENMORE AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,53220.0,False,,,,,False,"MULTIPOLYGON (((-73.882327 40.675312, -73.882395 40.675301, -73.882426 40.675416, -73.882383 40.675423, -73.882389 40.675444, -73.882364 40.675448, -73.882327 40.675312)))"
3252778,3039870031,verified,block_expanded,Constructed,753 GLENMORE AVENUE,2002.0,2002.0,B2,1,False,2.0,2.0,1.0,58500.0,False,2.0,2001-11-20,2002-10-21 00:00:00,3.0,True,"MULTIPOLYGON (((-73.882491 40.675309, -73.882532 40.675479, -73.882469 40.675488, -73.882428 40.675318, -73.882491 40.675309)))"
3393459,3039870032,verified,block_expanded,Constructed,751 GLENMORE AVENUE,2002.0,2002.0,B2,1,False,2.0,2.0,1.0,58500.0,False,2.0,2001-11-14,,2.0,True,"MULTIPOLYGON (((-73.882491 40.675309, -73.882559 40.6753, -73.8826 40.675469, -73.882532 40.675479, -73.882491 40.675309)))"
3088692,3039870033,verified,block_expanded,Constructed,749 GLENMORE AVENUE,1901.0,1901.0,A9,1,False,1.0,1.0,1.0,63720.0,False,,,,,False,"MULTIPOLYGON (((-73.882665 40.675259, -73.88269 40.675368, -73.882691 40.675373, -73.882668 40.675376, -73.88266 40.675343, -73.882595 40.675352, -73.882575 40.675266, -73.882664 40.675254, -73.882665 40.675259)))"
3088693,3039870034,verified,block_expanded,Constructed,745 GLENMORE AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,86400.0,False,,,,,False,"MULTIPOLYGON (((-73.88269 40.675368, -73.882665 40.675259, -73.882743 40.675248, -73.882775 40.675389, -73.882724 40.675396, -73.882717 40.675365, -73.88269 40.675368)))"
3088694,3039870035,verified,block_expanded,Constructed,741 GLENMORE AVENUE,1940.0,1940.0,G2,7,False,0.0,1.0,1.0,96300.0,False,,,,,False,"MULTIPOLYGON (((-73.882804 40.67544, -73.882889 40.675427, -73.882908 40.6755, -73.882824 40.675513, -73.882804 40.67544)))"
3327152,3039880001,unverified,block_expanded,Constructed,765 ESSEX STREET,1930.0,1930.0,G1,10,False,0.0,1.0,1.0,86400.0,False,,,,,False,"MULTIPOLYGON (((-73.881628 40.675483, -73.881611 40.675416, -73.881622 40.675415, -73.881807 40.675387, -73.881949 40.675365, -73.881966 40.67543, -73.881967 40.675436, -73.881901 40.675446, -73.8819 40.675441, -73.881716 40.675469, -73.881628 40.675483)))"
3088695,3039880004,unverified,block_expanded,Constructed,349 ESSEX STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,49200.0,False,,,,,False,"MULTIPOLYGON (((-73.881971 40.675577, -73.881798 40.675603, -73.881706 40.675616, -73.881694 40.675568, -73.881959 40.67553, -73.881971 40.675577)))"
3088696,3039880005,unverified,block_expanded,Constructed,347 ESSEX STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,49560.0,False,,,,,False,"MULTIPOLYGON (((-73.881798 40.675603, -73.881971 40.675577, -73.881977 40.675576, -73.881989 40.675624, -73.88181 40.67565, -73.881798 40.675603)))"
3088697,3039880006,unverified,block_expanded,Constructed,345 ESSEX STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,49560.0,False,,,,,False,"MULTIPOLYGON (((-73.88181 40.67565, -73.881989 40.675624, -73.882001 40.675672, -73.881995 40.675672, -73.881822 40.675698, -73.88181 40.67565)))"
3088698,3039880007,unverified,block_expanded,Constructed,343 ESSEX STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,49560.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.881822 40.675698, -73.881995 40.675672, -73.882008 40.675722, -73.881834 40.675748, -73.881822 40.675698)))"
3088699,3039880008,unverified,block_expanded,Constructed,339 ESSEX STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,56640.0,False,,,,,False,"MULTIPOLYGON (((-73.881846 40.675794, -73.882025 40.675767, -73.882038 40.675818, -73.882032 40.675819, -73.881859 40.675844, -73.881846 40.675794)))"
3088700,3039880009,unverified,block_expanded,Constructed,333 ESSEX STREET,1960.0,1960.0,C0,2,True,3.0,3.0,1.0,52620.0,False,,,,,False,"MULTIPOLYGON (((-73.882048 40.675969, -73.881977 40.67598, -73.881855 40.675998, -73.88185 40.675978, -73.881838 40.675933, -73.882032 40.675904, -73.882048 40.675969)))"
3328450,3039880012,unverified,block_expanded,Constructed,325 ESSEX STREET,1920.0,1920.0,B2,1,False,2.0,2.0,2.0,60720.0,False,,,,,False,"MULTIPOLYGON (((-73.881838 40.676108, -73.88184 40.676107, -73.88184 40.676109, -73.881856 40.676167, -73.881795 40.676176, -73.881791 40.676177, -73.881775 40.676117, -73.881778 40.676117, -73.881838 40.676108)))"
3328451,3039880012,unverified,block_expanded,Constructed,325 ESSEX STREET,1920.0,1920.0,B2,1,False,2.0,2.0,2.0,60720.0,False,,,,,False,"MULTIPOLYGON (((-73.882007 40.676155, -73.882004 40.676144, -73.881958 40.676151, -73.881953 40.676132, -73.881967 40.67613, -73.881958 40.676096, -73.882101 40.676073, -73.882108 40.676101, -73.882092 40.676104, -73.882101 40.67614, -73.882007 40.676155)))"
3401736,3039880013,unverified,block_expanded,Constructed,321 ESSEX STREET,1920.0,1920.0,A5,1,False,1.0,1.0,2.0,48120.0,False,,,,,False,"MULTIPOLYGON (((-73.881797 40.676183, -73.881863 40.676173, -73.88187 40.676201, -73.881805 40.676211, -73.881796 40.676213, -73.881788 40.676184, -73.881797 40.676183)))"
3088701,3039880013,unverified,block_expanded,Constructed,321 ESSEX STREET,1920.0,1920.0,A5,1,False,1.0,1.0,2.0,48120.0,False,,,,,False,"MULTIPOLYGON (((-73.882033 40.676219, -73.882027 40.67622, -73.881967 40.676228, -73.881875 40.676242, -73.881868 40.676214, -73.881921 40.676206, -73.881917 40.676189, -73.881956 40.676183, -73.882002 40.676176, -73.882009 40.676205, -73.882029 40.676202, -73.882033 40.676219)))"
3088702,3039880014,unverified,block_expanded,Constructed,319 ESSEX STREET,1915.0,1915.0,C0,2,True,3.0,3.0,1.0,56280.0,False,,,,,False,"MULTIPOLYGON (((-73.881967 40.676228, -73.882027 40.67622, -73.882033 40.676219, -73.882112 40.676207, -73.882126 40.676265, -73.882101 40.676268, -73.881981 40.676286, -73.881967 40.676228)))"
3088703,3039880015,unverified,block_expanded,Constructed,746 LIBERTY AVENUE,1940.0,1940.0,K1,5,False,0.0,2.0,2.0,128250.0,False,,,,1.0,True,"MULTIPOLYGON (((-73.882097 40.676308, -73.882101 40.676324, -73.882112 40.67637, -73.882133 40.676454, -73.882123 40.676455, -73.882064 40.676464, -73.882027 40.676318, -73.882097 40.676308)))"
3401737,3039880015,unverified,block_expanded,Constructed,746 LIBERTY AVENUE,1940.0,1940.0,K1,5,False,0.0,2.0,2.0,128250.0,False,,,,,False,"MULTIPOLYGON (((-73.882089 40.676276, -73.882175 40.676264, -73.882186 40.676311, -73.882169 40.676314, -73.882101 40.676324, -73.88209 40.676278, -73.882089 40.676276)))"
3401739,3039880017,unverified,block_expanded,Constructed,750 LIBERTY AVENUE,1920.0,1920.0,C5,2,True,6.0,6.0,2.0,279000.0,False,,,,,False,"MULTIPOLYGON (((-73.881867 40.676494, -73.881854 40.676441, -73.881852 40.676432, -73.881843 40.676395, -73.88183 40.67634, -73.881825 40.67632, -73.881831 40.676319, -73.881855 40.676316, -73.881931 40.676305, -73.881941 40.676349, -73.881923 40.676352, -73.881956 40.676485, -73.881956 40.676486, -73.881868 40.676498, -73.881867 40.676497, -73.881867 40.676494)))"
3088704,3039880017,unverified,block_expanded,Constructed,750 LIBERTY AVENUE,1920.0,1920.0,C5,2,True,6.0,6.0,2.0,279000.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.88194 40.676362, -73.882015 40.676351, -73.882044 40.676467, -73.881969 40.676478, -73.88194 40.676362)))"
3088705,3039880019,unverified,block_expanded,Constructed,756 LIBERTY AVENUE,1900.0,1900.0,C2,2,True,6.0,6.0,1.0,348300.0,True,6.0,,,2.0,True,"MULTIPOLYGON (((-73.881735 40.676327, -73.881823 40.676314, -73.881825 40.67632, -73.88183 40.67634, -73.881843 40.676395, -73.881837 40.676405, -73.881842 40.676427, -73.881852 40.676432, -73.881854 40.676441, -73.881867 40.676494, -73.881779 40.676506, -73.881778 40.676504, -73.881749 40.676386, -73.881735 40.676327)))"
3088706,3039880020,unverified,block_expanded,Constructed,760 LIBERTY AVENUE,1900.0,1900.0,C2,2,True,6.0,6.0,1.0,321300.0,False,,,,,False,"MULTIPOLYGON (((-73.881677 40.676461, -73.881682 40.676448, -73.881677 40.676427, -73.881667 40.676419, -73.881662 40.676398, -73.881655 40.676369, -73.881647 40.676339, -73.881735 40.676327, -73.881749 40.676386, -73.881778 40.676504, -73.881779 40.676506, -73.881727 40.676513, -73.881691 40.676518, -73.881677 40.676461)))"
3088707,3039880021,unverified,block_expanded,Constructed,764 LIBERTY AVENUE,1935.0,1935.0,S2,4,False,2.0,3.0,1.0,45180.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.881566 40.676393, -73.881564 40.676382, -73.881655 40.676369, -73.881662 40.676398, -73.881667 40.676419, -73.881677 40.676461, -73.881691 40.676518, -73.8816 40.676531, -73.88157 40.67641, -73.881566 40.676393)))"
3380496,3039880022,unverified,block_expanded,Constructed,766 LIBERTY AVENUE,1935.0,1935.0,S9,4,True,4.0,6.0,2.0,284400.0,False,,,,,False,"MULTIPOLYGON (((-73.881503 40.676296, -73.881541 40.676291, -73.881556 40.676357, -73.88151 40.676363, -73.881469 40.676369, -73.881454 40.676303, -73.881503 40.676296)))"
3088708,3039880022,unverified,block_expanded,Constructed,766 LIBERTY AVENUE,1935.0,1935.0,S9,4,True,4.0,6.0,2.0,284400.0,True,4.0,,,3.0,True,"MULTIPOLYGON (((-73.881566 40.676393, -73.88157 40.67641, -73.8816 40.676531, -73.881556 40.676537, -73.881526 40.676541, -73.881511 40.676544, -73.881478 40.676406, -73.881496 40.676403, -73.881493 40.676392, -73.881517 40.676388, -73.881532 40.676386, -73.881534 40.676398, -73.881566 40.676393)))"
3088709,3039880023,unverified,block_expanded,Constructed,344 SHEPHERD AVENUE,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,70860.0,False,,,,,False,"MULTIPOLYGON (((-73.88143 40.676164, -73.881573 40.676143, -73.881573 40.676143, -73.881591 40.676211, -73.881527 40.676221, -73.881448 40.676232, -73.88143 40.676164)))"
3088710,3039880024,unverified,block_expanded,Constructed,346 SHEPHERD AVENUE,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,70860.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.881414 40.676098, -73.881556 40.676077, -73.881573 40.676142, -73.881573 40.676143, -73.881573 40.676143, -73.88143 40.676164, -73.881414 40.676098)))"
3088711,3039880025,unverified,block_expanded,Constructed,348 SHEPHERD AVENUE,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,66300.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.881397 40.676032, -73.881539 40.676011, -73.881544 40.676029, -73.881598 40.676021, -73.881607 40.676057, -73.881553 40.676065, -73.881556 40.676077, -73.881414 40.676098, -73.881397 40.676032)))"
3088712,3039880026,unverified,block_expanded,Constructed,350 SHEPHERD AVENUE,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,48720.0,False,,,,,False,"MULTIPOLYGON (((-73.881539 40.676011, -73.881397 40.676032, -73.881382 40.675975, -73.881525 40.675954, -73.881539 40.676011)))"
3328461,3039880034,unverified,block_expanded,Constructed,366 SHEPHERD AVENUE,2004.0,2004.0,B2,1,False,2.0,2.0,1.0,49860.0,False,2.0,2002-06-18,2005-12-01 00:00:00,4.0,True,"MULTIPOLYGON (((-73.881563 40.675659, -73.881336 40.675691, -73.881327 40.675656, -73.881324 40.675645, -73.881328 40.675645, -73.881551 40.675612, -73.881563 40.675659)))"
3088714,3039880035,unverified,block_expanded,Constructed,368 SHEPHERD AVENUE,2021.0,2020.0,D3,3,True,32.0,32.0,1.0,1980000.0,True,32.0,2018-08-23,,13.0,True,"MULTIPOLYGON (((-73.881286 40.675625, -73.881245 40.675469, -73.881535 40.675425, -73.881551 40.675484, -73.881508 40.675491, -73.881534 40.675587, -73.881286 40.675625)))"
3088715,3039880107,unverified,block_expanded,Constructed,341 ESSEX STREET,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,51660.0,False,,,,,False,"MULTIPOLYGON (((-73.881834 40.675748, -73.882008 40.675722, -73.882014 40.675721, -73.882025 40.675767, -73.881846 40.675794, -73.881834 40.675748)))"
3088716,3039880108,unverified,block_expanded,Constructed,337 ESSEX STREET,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,51000.0,False,,,,,False,"MULTIPOLYGON (((-73.881859 40.675844, -73.882032 40.675819, -73.882044 40.675864, -73.88187 40.67589, -73.881859 40.675844)))"
3088717,3039880111,unverified,block_expanded,Constructed,329 ESSEX STREET,1960.0,1960.0,C0,2,True,3.0,3.0,1.0,60180.0,False,,,,,False,"MULTIPOLYGON (((-73.881855 40.675998, -73.881977 40.67598, -73.882048 40.675969, -73.882059 40.676012, -73.882066 40.676038, -73.881872 40.676066, -73.881855 40.675998)))"
3088718,3039880122,unverified,block_expanded,Constructed,342 SHEPHERD AVENUE,1910.0,1910.0,B2,1,False,2.0,2.0,1.0,48780.0,False,2.0,,,1.0,True,"MULTIPOLYGON (((-73.881448 40.676232, -73.881527 40.676221, -73.881591 40.676211, -73.881603 40.67626, -73.881501 40.676275, -73.88146 40.676281, -73.881448 40.676232)))"
3429466,3039890001,verified,block_expanded,,355 SHEPHERD AVENUE,2024.0,2023.0,D1,3,True,125.0,125.0,1.0,7604550.0,False,,2021-11-15,2025-10-02 00:00:00,1.0,True,"MULTIPOLYGON (((-73.881136 40.675996, -73.880921 40.676027, -73.880845 40.675738, -73.880853 40.675737, -73.880851 40.675729, -73.880728 40.675744, -73.88069 40.675591, -73.881022 40.675541, -73.881136 40.675996)))"
3088720,3039890005,verified,block_expanded,Constructed,349 SHEPHERD AVENUE,1925.0,1925.0,C3,2,True,4.0,4.0,1.0,213750.0,False,,,,,False,"MULTIPOLYGON (((-73.881139 40.676066, -73.881026 40.676083, -73.88092 40.676099, -73.880906 40.676045, -73.881137 40.676011, -73.881151 40.676064, -73.881139 40.676066)))"
3088721,3039890006,verified,block_expanded,Constructed,345 SHEPHERD AVENUE,1910.0,1910.0,C0,2,True,3.0,3.0,1.0,65520.0,True,3.0,,,2.0,True,"MULTIPOLYGON (((-73.881026 40.676083, -73.881139 40.676066, -73.881157 40.676135, -73.881102 40.676143, -73.881042 40.676152, -73.881035 40.676126, -73.881035 40.676122, -73.881027 40.676124, -73.88102 40.676125, -73.88102 40.676122, -73.881015 40.676102, -73.881031 40.6761, -73.881026 40.676083)))"
3088723,3039890009,verified,block_expanded,Constructed,339 SHEPHERD AVENUE,1915.0,1915.0,B2,1,False,2.0,2.0,1.0,54540.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.88119 40.676271, -73.881223 40.676266, -73.881233 40.676312, -73.88121 40.676315, -73.881015 40.67634, -73.881005 40.676295, -73.88119 40.676271)))"
3088724,3039890010,verified,block_expanded,Constructed,770 LIBERTY AVENUE,1930.0,1930.0,S5,4,True,5.0,6.0,1.0,374850.0,True,4.0,,,2.0,True,"MULTIPOLYGON (((-73.881211 40.676491, -73.88118 40.676371, -73.881157 40.676375, -73.881149 40.676346, -73.881216 40.676337, -73.881238 40.676333, -73.881245 40.676362, -73.881299 40.676576, -73.881212 40.676589, -73.881203 40.67655, -73.881189 40.676494, -73.881211 40.676491)))"
3327155,3039890012,verified,block_expanded,Constructed,772 LIBERTY AVENUE,1910.0,1910.0,G1,10,False,0.0,1.0,1.0,117000.0,False,,,,,False,"MULTIPOLYGON (((-73.881189 40.676494, -73.881203 40.67655, -73.881212 40.676589, -73.881185 40.676593, -73.881143 40.676599, -73.88112 40.676507, -73.881094 40.676511, -73.881085 40.676478, -73.881181 40.676464, -73.881189 40.676494)))"
3088725,3039890018,verified,block_expanded,Constructed,94 BERRIMAN STREET,1925.0,1925.0,C3,2,True,4.0,4.0,1.0,175050.0,True,3.0,,,1.0,True,"MULTIPOLYGON (((-73.880552 40.676516, -73.880763 40.676485, -73.880776 40.676538, -73.880565 40.676569, -73.880552 40.676516)))"
3088726,3039890019,verified,block_expanded,Constructed,96 BERRIMAN STREET,1935.0,1935.0,G2,7,False,0.0,1.0,1.0,81450.0,False,,,,,False,"MULTIPOLYGON (((-73.880532 40.676435, -73.880769 40.676402, -73.880882 40.676386, -73.880906 40.676483, -73.880915 40.67652, -73.880854 40.676529, -73.880837 40.676459, -73.880547 40.676499, -73.880532 40.676435)))"
3088727,3039890020,verified,block_expanded,Constructed,98 BERRIMAN STREET,1935.0,1935.0,F4,6,False,0.0,1.0,1.0,426150.0,False,,,,,False,"MULTIPOLYGON (((-73.880833 40.676181, -73.880833 40.676183, -73.880863 40.676305, -73.880882 40.676386, -73.880769 40.676402, -73.880532 40.676435, -73.880493 40.676278, -73.880463 40.676151, -73.880776 40.676107, -73.880798 40.676104, -73.880801 40.676116, -73.880816 40.676114, -73.880833 40.676181)))"
3352621,3039890027,verified,block_expanded,Constructed,118 BERRIMAN STREET,1915.0,1915.0,B2,1,False,2.0,2.0,2.0,46980.0,False,,,,,False,"MULTIPOLYGON (((-73.880686 40.675853, -73.880752 40.675843, -73.880765 40.675892, -73.880699 40.675902, -73.880686 40.675853)))"
3088728,3039890027,verified,block_expanded,Constructed,118 BERRIMAN STREET,1915.0,1915.0,B2,1,False,2.0,2.0,2.0,46980.0,False,,,,,False,"MULTIPOLYGON (((-73.880414 40.675899, -73.880595 40.67587, -73.880607 40.675917, -73.880561 40.675924, -73.880565 40.675938, -73.88043 40.675959, -73.880414 40.675899)))"
3088729,3039890028,verified,block_expanded,Constructed,124 BERRIMAN STREET,1915.0,1915.0,B2,1,False,2.0,2.0,2.0,48900.0,False,,,,,False,"MULTIPOLYGON (((-73.880404 40.675828, -73.880579 40.675802, -73.880591 40.675847, -73.880416 40.675874, -73.880404 40.675828)))"
3352622,3039890028,verified,block_expanded,Constructed,124 BERRIMAN STREET,1915.0,1915.0,B2,1,False,2.0,2.0,2.0,48900.0,False,,,,,False,"MULTIPOLYGON (((-73.880668 40.675784, -73.880734 40.675774, -73.880752 40.675843, -73.880686 40.675853, -73.880668 40.675784)))"
3088730,3039890030,verified,block_expanded,Constructed,805 GLENMORE AVENUE,1905.0,1905.0,E1,6,False,0.0,1.0,1.0,422550.0,False,,,,,False,"MULTIPOLYGON (((-73.880387 40.675589, -73.880498 40.675573, -73.880555 40.675798, -73.880381 40.675824, -73.880328 40.675616, -73.880327 40.675609, -73.880324 40.675599, -73.880328 40.675598, -73.880387 40.675589)))"
3088732,3039890033,verified,block_expanded,Constructed,801 GLENMORE AVENUE,1920.0,1920.0,C0,2,True,3.0,3.0,1.0,51780.0,False,,,,,False,"MULTIPOLYGON (((-73.880645 40.675733, -73.880636 40.675698, -73.880646 40.675696, -73.880616 40.675581, -73.880665 40.675574, -73.880676 40.675572, -73.880694 40.67564, -73.880687 40.675641, -73.880676 40.675643, -73.880688 40.675692, -73.880706 40.675689, -73.880715 40.675722, -73.880721 40.675721, -73.880734 40.675774, -73.880668 40.675784, -73.880633 40.675789, -73.880619 40.675737, -73.880645 40.675733)))"
