bbl,address,bldgclass,landuse,yearbuilt,unitsres,unitstotal,numbldgs,assesstot,latitude,longitude,source
2031920024,2082 DAVIDSON AVENUE,B1,1,1996,2,2,1,47340.0,40.8547403,-73.9073443,on a listed block
2031920028,2088 DAVIDSON AVENUE,B1,1,1996,2,2,1,47340.0,40.8548746,-73.9072213,on a listed block
2031850012,2157 WALTON AVENUE,A5,1,1901,1,1,1,29400.0,40.8556933,-73.9047294,on a listed block
2031860027,2205 WALTON AVENUE,C1,2,1925,31,31,1,793800.0,40.8569552,-73.9039613,on a listed block
2031860032,2195 WALTON AVENUE,D1,3,1929,42,42,1,669600.0,40.8565986,-73.9041787,on a listed block
2031850007,6 CAMERON PLACE,C0,2,1901,3,3,1,43260.0,40.8558635,-73.9047979,on a listed block
2031850017,7 EAST 181 STREET,B1,1,1901,2,2,1,45060.0,40.8557017,-73.9049463,on a listed block
2031920001,2050 DAVIDSON AVENUE,C7,4,1920,30,37,1,1583550.0,40.8540409,-73.9080068,on a listed block
2031920018,2074 DAVIDSON AVENUE,B1,1,1996,2,2,1,47340.0,40.8545592,-73.9075073,on a listed block
2031920022,2080 DAVIDSON AVENUE,B1,1,1996,2,2,1,47340.0,40.8546936,-73.9073842,on a listed block
2031920026,2086 DAVIDSON AVENUE,B1,1,1996,2,2,1,47340.0,40.8548308,-73.9072611,on a listed block
2031920032,2096 DAVIDSON AVENUE,B1,1,1996,2,2,1,47340.0,40.8550557,-73.9070547,on a listed block
2031920130,2094 DAVIDSON AVENUE,B1,1,1996,2,2,1,47340.0,40.855009,-73.9070982,on a listed block
2031920066,2055 JEROME AVENUE,K5,5,1990,0,1,1,808200.0,40.8543724,-73.9072689,on a listed block
2031850013,2155 WALTON AVENUE,B3,1,1901,2,2,1,33000.0,40.8556494,-73.9047693,on a listed block
2031850014,2153 WALTON AVENUE,B1,1,1901,2,2,1,33000.0,40.8556055,-73.9048091,on a listed block
2031860068,2269 WALTON AVENUE,B1,1,1901,2,2,1,38700.0,40.8581074,-73.9032511,on a listed block
2031860071,2261 WALTON AVENUE,B1,1,1901,2,2,1,38700.0,40.8579071,-73.9033743,on a listed block
2031960074,18 WEST 183 STREET,C7,4,1924,26,29,1,1135350.0,40.8584298,-73.9048051,on a listed block
2031970021,11 WEST 183 STREET,K1,5,1920,0,2,1,142200.0,40.8587506,-73.9043563,on a listed block
2031860108,2265 WALTON AVENUE,C0,2,1901,3,3,1,40800.0,40.8580059,-73.9033127,on a listed block
2031860070,2263 WALTON AVENUE,B1,1,1901,2,2,1,38700.0,40.8579565,-73.9033453,on a listed block
2031960091,11 BUCHANAN PLACE,C0,2,1920,3,3,1,46200.0,40.8580866,-73.9047116,on a listed block
2031920135,2106 DAVIDSON AVENUE,B1,1,1996,2,2,1,47340.0,40.855286,-73.9068447,on a listed block
2031950021,30 WEST 182 STREET,D1,3,2024,11,11,1,714600.0,40.857311,-73.9060827,on a listed block
2031920134,2104 DAVIDSON AVENUE,B1,1,1996,2,2,1,47340.0,40.8552394,-73.9068882,on a listed block
2031920136,2108 DAVIDSON AVENUE,B1,1,1996,2,2,1,44400.0,40.8553327,-73.9068049,on a listed block
2031920140,2116 DAVIDSON AVENUE,B1,1,1996,2,2,1,44400.0,40.8555137,-73.9066384,on a listed block
2031950011,2168 GRAND AVENUE,B2,1,1991,2,2,1,45540.0,40.8568641,-73.906716,on a listed block
2031950018,2165 DAVIDSON AVENUE,G0,10,0,0,0,0,15720.0,40.8565483,-73.9065032,on a listed block
2031950046,14 CLINTON PLACE,B1,1,1920,2,2,1,46200.0,40.8564765,-73.9059538,on a listed block
2031860076,2247 WALTON AVENUE,D1,3,2015,50,50,1,1218150.0,40.8575148,-73.9036134,on a listed block
2031860078,2243 WALTON AVENUE,B1,1,1901,2,2,1,52560.0,40.8573914,-73.9036859,on a listed block
2031870056,25 EAST 183 STREET,O7,5,1990,0,1,1,1422450.0,40.8586725,-73.9029176,on a listed block
2031960023,17 WEST 182 STREET,D1,3,1936,65,65,1,1116450.0,40.8574942,-73.9052547,on a listed block
2031860063,12 EAST 183 STREET,K1,5,1920,0,6,1,505800.0,40.8583461,-73.9031061,on a listed block
2031860067,2271 WALTON AVENUE,B1,1,1901,2,2,1,38700.0,40.858154,-73.9032221,on a listed block
2031860072,2257 WALTON AVENUE,B1,1,1901,2,2,1,38700.0,40.8578056,-73.9034359,on a listed block
2031860079,2241 WALTON AVENUE,B1,1,1925,2,2,1,46320.0,40.8573283,-73.9037258,on a listed block
2031970023,2290 DAVIDSON AVENUE,D1,3,1927,55,55,1,1529550.0,40.8590415,-73.9043125,on a listed block
2031980110,15 EVELYN PLACE,D1,3,1931,30,30,1,692550.0,40.859409,-73.9039939,on a listed block
2031980069,2358 DAVIDSON AVENUE,A5,1,1901,1,1,1,32940.0,40.8603144,-73.9035298,on a listed block
2031980071,2364 DAVIDSON AVENUE,A5,1,1901,1,1,1,32340.0,40.8604433,-73.9034537,on a listed block
2031980074,18 WEST 184 STREET,B3,1,1901,2,2,1,41400.0,40.8606463,-73.9033811,on a listed block
2031980140,2362 DAVIDSON AVENUE,A5,1,1901,1,1,1,32640.0,40.8603994,-73.9034791,on a listed block
2031980141,2366 DAVIDSON AVENUE,C3,2,1933,4,4,1,409950.0,40.8605147,-73.9034608,on a listed block
2031980072,2368 DAVIDSON AVENUE,C0,2,1901,3,3,1,62580.0,40.8607041,-73.9034895,on a listed block
2031980143,14 WEST 184 STREET,B3,1,1901,2,2,1,43440.0,40.8606161,-73.9032546,on a listed block
2031870045,2327 WALTON AVENUE,C1,2,1926,17,17,1,615150.0,40.8594132,-73.9024574,on a listed block
2031870030,2357 WALTON AVENUE,C1,2,1921,44,44,1,539100.0,40.8601566,-73.9020081,on a listed block
2031870036,2351 WALTON AVENUE,D1,3,2022,61,62,1,2338650.0,40.8599756,-73.9021096,on a listed block
2031870038,2345 WALTON AVENUE,D1,3,1935,25,25,1,438300.0,40.8598521,-73.9021857,on a listed block
2031980067,2354 DAVIDSON AVENUE,A5,1,1901,1,1,1,33120.0,40.8602321,-73.9035842,on a listed block
2031870053,2315 WALTON AVENUE,D1,3,1938,45,45,1,1345500.0,40.8588837,-73.90278,on a listed block
2031870047,2323 WALTON AVENUE,D1,3,1928,66,66,1,986850.0,40.8591636,-73.9026096,on a listed block
2031870040,2335 WALTON AVENUE,C1,2,1926,51,51,1,1329750.0,40.8596299,-73.9023234,on a listed block
2031980073,20 WEST 184 STREET,C0,2,1901,3,3,1,44820.0,40.8606601,-73.9034426,on a listed block
2031980076,12 WEST 184 STREET,A1,1,1899,1,1,1,42240.0,40.8605501,-73.9032041,on a listed block
2031790041,2105 WALTON AVENUE,C1,2,1927,56,56,1,1234350.0,40.8549281,-73.905486,on a listed block
2031790035,2115 WALTON AVENUE,Q2,9,0,0,0,0,110700.0,40.8552572,-73.9051819,on a listed block
2031790057,2069 WALTON AVENUE,C1,2,1927,33,33,1,858600.0,40.8541437,-73.9061848,on a listed block
2031980012,2306 GRAND AVENUE,V0,11,0,0,0,0,10320.0,40.8603015,-73.904618,on a listed block
2031980027,28 WEST 184 STREET,B9,1,1901,2,2,1,39660.0,40.8608059,-73.9038003,on a listed block
2031980023,36 WEST 184 STREET,B9,1,1901,2,2,1,41760.0,40.8608829,-73.9040207,on a listed block
2031980024,34 WEST 184 STREET,B9,1,1901,2,2,1,39660.0,40.8608637,-73.9039665,on a listed block
2031980015,2312 GRAND AVENUE,A5,1,1901,1,1,2,39360.0,40.8604908,-73.904502,on a listed block
2031980016,2314 GRAND AVENUE,B3,1,1901,2,2,2,45060.0,40.8605539,-73.9044622,on a listed block
2031980042,2333 DAVIDSON AVENUE,C1,2,1905,11,11,1,265950.0,40.8598347,-73.9043331,on a listed block
2031980046,33 EVELYN PLACE,B3,1,1901,2,2,2,50340.0,40.8596566,-73.9047057,on a listed block
2031980026,30 WEST 184 STREET,A9,1,1901,1,1,1,38520.0,40.8608279,-73.9038581,on a listed block
2031980038,31 NORTH STREET,C1,2,1913,21,21,1,504450.0,40.8601997,-73.9042675,on a listed block
2031970001,2280 GRAND AVENUE,D7,4,1927,50,55,1,2378700.0,40.8590972,-73.90535,on a listed block
2031970005,2284 GRAND AVENUE,C1,2,1924,51,51,1,904500.0,40.8593469,-73.9051942,on a listed block
2031980018,2320 GRAND AVENUE,C1,2,1922,22,22,1,615600.0,40.8607185,-73.9043607,on a listed block
2031980020,2322 GRAND AVENUE,C1,2,1922,22,22,1,426600.0,40.8608365,-73.9042883,on a listed block
2031980029,2365 DAVIDSON AVENUE,A1,1,1920,1,1,2,48000.0,40.860677,-73.903992,on a listed block
2031980005,2304 GRAND AVENUE,C1,2,1924,52,52,1,1692450.0,40.8599998,-73.9047992,on a listed block
2031970009,2285 DAVIDSON AVENUE,C1,2,1923,51,51,1,519300.0,40.8592286,-73.9048581,on a listed block
2031970014,21 WEST 183 STREET,C7,4,1927,31,35,1,926550.0,40.8589624,-73.9049706,on a listed block
2031980034,2353 DAVIDSON AVENUE,C1,2,1912,11,11,1,340650.0,40.8603945,-73.9041515,on a listed block
2031980021,2326 GRAND AVENUE,C1,2,1922,36,36,1,696600.0,40.8609737,-73.9042013,on a listed block
2031980043,28 NORTH STREET,B3,1,1899,2,2,1,56760.0,40.8598815,-73.9044632,on a listed block
2031980017,2316 GRAND AVENUE,C1,2,1901,15,15,2,617400.0,40.8606198,-73.9044187,on a listed block
2031980025,32 WEST 184 STREET,B9,1,1901,2,2,1,39660.0,40.8608472,-73.9039159,on a listed block
2031980028,26 WEST 184 STREET,B9,1,1901,2,2,1,48600.0,40.8607839,-73.9037424,on a listed block
2031970016,35 WEST 183 STREET,K1,5,1910,0,1,1,209250.0,40.8590229,-73.9051368,on a listed block
2031980036,2349 DAVIDSON AVENUE,C1,2,1912,11,11,1,326250.0,40.8602985,-73.9042095,on a listed block
2031980001,2294 GRAND AVENUE,C1,2,1923,50,50,1,1023300.0,40.8597446,-73.904955,on a listed block
2028720399,CROMWELL AVENUE,V3,11,0,0,0,0,186.0,40.8423623,-73.9192161,on a listed block
2028720400,CROMWELL AVENUE,V0,11,0,0,0,0,2400.0,40.8423706,-73.9193136,on a listed block
2028720398,CROMWELL AVENUE,V1,11,0,0,0,0,513.0,40.8424309,-73.9191545,on a listed block
2028530032,1937 WALTON AVENUE,G7,10,0,0,0,0,488250.0,40.8510637,-73.9089869,on a listed block
2028720216,1475 JESUP AVENUE,C7,4,1926,63,64,1,877500.0,40.8431668,-73.9196271,on a listed block
2028720326,1505 MACOMBS ROAD,D1,3,1936,58,58,1,1694700.0,40.8436075,-73.9179821,on a listed block
2028720302,1476 JESUP AVENUE,C1,2,1920,20,20,1,683100.0,40.8428618,-73.9191287,on a listed block
2028720331,1515 MACOMBS ROAD,D1,3,1931,109,109,1,2842200.0,40.8441015,-73.9178152,on a listed block
2028720342,1555 MACOMBS ROAD,M1,8,1930,0,1,1,746550.0,40.8446614,-73.9177929,on a listed block
2028490064,1734 TOWNSEND AVENUE,C7,4,1926,26,30,1,789750.0,40.8470472,-73.9113418,on a listed block
2028480061,64 CLIFFORD PLACE,C0,2,1920,3,3,2,48240.0,40.8457328,-73.9117013,on a listed block
2028490082,61 CLIFFORD PLACE,B1,1,1920,2,2,1,53160.0,40.8461746,-73.9115996,on a listed block
2028480059,60 CLIFFORD PLACE,B1,1,1920,2,2,2,54240.0,40.8457988,-73.9118603,on a listed block
2028490028,1723 TOWNSEND AVENUE,C6,2,1926,21,21,3,501750.0,40.8469874,-73.9120322,on a listed block
2028490060,1720 TOWNSEND AVENUE,C0,2,1930,3,3,1,47820.0,40.8466989,-73.9115916,on a listed block
2028490086,53 CLIFFORD PLACE,B1,1,1920,2,2,2,52020.0,40.8463121,-73.9119247,on a listed block
2028720358,1595 MACOMBS ROAD,Q1,9,0,0,0,0,104850.0,40.8457426,-73.9175313,on a listed block
2028720243,1591 JESUP AVENUE,D7,4,2021,59,60,1,3357900.0,40.8455814,-73.9186086,on a listed block
2028720092,47 WEST 170 STREET,V1,11,0,0,0,0,62550.0,40.8408343,-73.9203202,on a listed block
2028720229,1541 JESUP AVENUE,C0,2,1925,3,3,1,82320.0,40.8444754,-73.9187834,on a listed block
2028720218,81 WEST 172 STREET,V0,11,0,0,0,0,17580.0,40.8435344,-73.9193701,on a listed block
2028720117,1460 SHAKESPEARE AVENUE,N2,8,2002,79,79,1,2106000.0,40.8432768,-73.9199739,on a listed block
2028720274,JESUP AVENUE,C1,2,2022,10,10,1,614700.0,40.8445985,-73.9181616,on a listed block
2028720276,1542 JESUP AVENUE,C2,2,1931,6,6,1,414000.0,40.844464,-73.918169,on a listed block
2028720277,1540 JESUP AVENUE,C2,2,1931,6,6,1,414000.0,40.8443625,-73.9181836,on a listed block
2028720306,1468 JESUP AVENUE,B1,1,1920,2,2,1,66720.0,40.8425929,-73.9192808,on a listed block
2028720312,1479 MACOMBS ROAD,D1,3,1929,72,72,1,1827900.0,40.8428642,-73.91863,on a listed block
2028720320,1491 MACOMBS ROAD,D1,3,2003,90,90,2,1615950.0,40.8432729,-73.9182969,on a listed block
2028720220,1507 JESUP AVENUE,B1,1,1930,2,2,1,63000.0,40.8436743,-73.9192687,on a listed block
2028720303,1474 JESUP AVENUE,C0,2,1920,3,3,1,74880.0,40.8427548,-73.9191614,on a listed block
2028720105,1432 SHAKESPEARE AVENUE,C0,2,1925,3,3,1,79680.0,40.8427145,-73.9203758,on a listed block
2028720207,1465 JESUP AVENUE,C1,2,1926,55,56,1,1147500.0,40.8428321,-73.9198733,on a listed block
2028720279,1536 JESUP AVENUE,C0,2,1935,3,3,1,64500.0,40.8441951,-73.9181946,on a listed block
2028720106,1436 SHAKESPEARE AVENUE,B2,1,1930,2,2,1,62280.0,40.8427885,-73.9203215,on a listed block
2028720103,1428 SHAKESPEARE AVENUE,C0,2,1925,3,3,1,79680.0,40.8426239,-73.9204446,on a listed block
2028720278,1538 JESUP AVENUE,C0,2,1935,3,3,1,57420.0,40.8442802,-73.9181981,on a listed block
2028720205,1455 JESUP AVENUE,D5,3,1926,30,30,1,482850.0,40.8425633,-73.9200688,on a listed block
2028720219,1505 JESUP AVENUE,B1,1,1930,2,2,1,62700.0,40.843614,-73.9193121,on a listed block
2028720101,1422 SHAKESPEARE AVENUE,B1,1,1930,2,2,2,59280.0,40.8424868,-73.9205423,on a listed block
2028720222,1513 JESUP AVENUE,B1,1,1930,2,2,2,66600.0,40.8438554,-73.9191384,on a listed block
2028720123,1476 SHAKESPEARE AVENUE,C7,4,1924,31,32,1,481050.0,40.8438859,-73.9195756,on a listed block
2028720311,1458 JESUP AVENUE,C0,2,1920,3,3,1,58080.0,40.8423626,-73.9196498,on a listed block
2028720230,1543 JESUP AVENUE,C1,2,1925,21,21,1,891000.0,40.8445742,-73.918776,on a listed block
2028720308,1464 JESUP AVENUE,B1,1,1920,2,2,1,61260.0,40.8424887,-73.9194328,on a listed block
2028720301,1480 JESUP AVENUE,C0,2,2011,3,3,1,78540.0,40.8429386,-73.9190708,on a listed block
2028720287,1510 JESUP AVENUE,D1,3,2005,65,65,1,1028700.0,40.843298,-73.9188029,on a listed block
2028720307,1466 JESUP AVENUE,C0,2,1935,3,3,1,53580.0,40.8425381,-73.919346,on a listed block
2028720100,1420 SHAKESPEARE AVENUE,B1,1,1930,2,2,2,69660.0,40.8424264,-73.9205894,on a listed block
2028720221,1511 JESUP AVENUE,B1,1,1930,2,2,1,58860.0,40.843795,-73.9191854,on a listed block
2028720170,1453 CROMWELL AVENUE,E9,6,1928,0,2,1,672750.0,40.8424856,-73.9188726,on a listed block
2028720407,1509 JESUP AVENUE,V0,11,0,0,0,1,11940.0,40.8437347,-73.9192252,on a listed block
2028720108,1444 SHAKESPEARE AVENUE,C1,2,1923,37,37,1,477900.0,40.8429696,-73.9201912,on a listed block
2028720200,65 JESUP PLACE,C1,2,1926,38,38,1,717300.0,40.8423493,-73.9202244,on a listed block
2028720273,1548 JESUP AVENUE,C1,2,2022,16,16,1,780750.0,40.8446424,-73.9181146,on a listed block
2028720275,JESUP AVENUE,C1,2,2022,10,10,1,614700.0,40.8445464,-73.9181725,on a listed block
2028720281,1530 JESUP AVENUE,D1,3,2007,75,75,1,965250.0,40.8438466,-73.9183649,on a listed block
2028720300,1482 JESUP AVENUE,C0,2,2011,3,3,1,68460.0,40.8429852,-73.9190346,on a listed block
2028720309,1460 JESUP AVENUE,C0,2,1920,3,3,1,62820.0,40.8424366,-73.9195232,on a listed block
2028720107,1438 SHAKESPEARE AVENUE,B1,1,1930,2,2,1,58500.0,40.8428489,-73.9202817,on a listed block
2028720120,1472 SHAKESPEARE AVENUE,D1,3,2022,34,34,1,2135250.0,40.8437076,-73.9196951,on a listed block
2028720305,1470 JESUP AVENUE,C0,2,1935,3,3,2,69480.0,40.842667,-73.9192265,on a listed block
2028720102,1424 SHAKESPEARE AVENUE,B1,1,1930,2,2,2,41220.0,40.8425471,-73.9204989,on a listed block
2028720025,64 JESUP PLACE,C1,2,1925,38,38,1,630000.0,40.8420283,-73.9204814,on a listed block
2028720054,1400 JESUP AVENUE,D1,3,1928,51,51,1,1552500.0,40.8409196,-73.9206129,on a listed block
2028720078,1415 CROMWELL AVENUE,G2,7,1928,0,1,1,692100.0,40.8414624,-73.9196906,on a listed block
2028720033,1411 JESUP AVENUE,C0,2,1924,3,3,2,61980.0,40.8414632,-73.9209122,on a listed block
2028720071,JESUP AVENUE,D1,3,2023,49,49,1,3100500.0,40.8418852,-73.919878,on a listed block
2028720179,1445 CROMWELL AVENUE,E9,6,2005,0,1,1,398700.0,40.8421976,-73.9191295,on a listed block
2028720001,1372 SHAKESPEARE AVENUE,C6,2,1926,51,57,1,781650.0,40.8411398,-73.9215486,on a listed block
2028720005,1378 SHAKESPEARE AVENUE,D1,3,1927,19,19,1,353700.0,40.8413428,-73.9214147,on a listed block
2028720007,1382 SHAKESPEARE AVENUE,D1,3,2009,127,127,1,5196600.0,40.8418366,-73.9210418,on a listed block
2028720028,1427 JESUP AVENUE,C0,2,1930,3,3,1,63720.0,40.8418939,-73.9205828,on a listed block
2028720046,1340 EDWARD L GRANT HWY,K2,5,1926,0,7,1,688050.0,40.8404917,-73.9210543,on a listed block
2028720050,1388 JESUP AVENUE,K2,5,1910,0,10,1,422100.0,40.8406946,-73.9207938,on a listed block
2028720058,1404 JESUP AVENUE,D1,3,2006,127,127,1,2876850.0,40.8413969,-73.9202545,on a listed block
2028720070,1434 JESUP AVENUE,C1,2,1920,8,8,2,479250.0,40.8417975,-73.9200082,on a listed block
2028720183,1431 CROMWELL AVENUE,G9,7,1926,0,2,1,562500.0,40.8419452,-73.9193322,on a listed block
2028720093,49 WEST 170 STREET,G9,7,1937,0,1,1,23823.0,40.8407657,-73.9204107,on a listed block
2028720189,1450 JESUP AVENUE,D1,3,2006,49,49,1,967500.0,40.8421568,-73.91965,on a listed block
2028720036,1401 JESUP AVENUE,D1,3,2006,81,81,1,1281600.0,40.841167,-73.921133,on a listed block
2028720040,1387 JESUP AVENUE,D7,4,1922,34,38,1,1173150.0,40.8407938,-73.9213792,on a listed block
2028720029,1419 JESUP AVENUE,D1,3,1927,59,59,1,1151100.0,40.8416827,-73.9207421,on a listed block
2028720177,1451 CROMWELL AVENUE,B9,1,1910,2,2,1,39900.0,40.8422881,-73.9189993,on a listed block
2028720182,1441 CROMWELL AVENUE,Z9,,0,0,0,1,91800.0,40.8420988,-73.9192164,on a listed block
2028720086,35 WEST 170 STREET,G8,5,1920,0,1,1,177300.0,40.8410043,-73.9201032,on a listed block
2028720074,1421 CROMWELL AVENUE,E1,6,2005,0,1,1,439650.0,40.8417065,-73.9195096,on a listed block
2028530027,10 EAST TREMONT AVENUE,K1,5,1920,0,1,1,872100.0,40.8512584,-73.9088167,on a listed block
2028530035,1931 WALTON AVENUE,G7,10,0,0,0,0,880200.0,40.8508305,-73.9091824,on a listed block
